PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceM,DistanceFt
Path8,127.0.0.1,-1,0,12,72,4.022183,13.19614
Path8,127.0.0.1,-1,0,72,51,2.401941,7.880383
Path8,127.0.0.1,-1,0,51,43,1.965463,6.44837
Path8,127.0.0.1,-1,0,43,35,1.869908,6.134868
Path8,127.0.0.1,-1,0,35,40,2.015123,6.611297
Path8,127.0.0.1,-1,0,40,53,2.06916,6.788581
Path8,127.0.0.1,-1,0,53,74,2.359661,7.74167
Path8,127.0.0.1,-1,0,74,105,2.950357,9.679649
Path8,127.0.0.1,-1,0,105,132,2.686036,8.812453
Path8,127.0.0.1,-1,0,132,158,2.626756,8.617968
Path8,127.0.0.1,-1,0,158,185,2.657447,8.718658
Path8,127.0.0.1,-1,0,185,214,2.738492,8.984553
Path8,127.0.0.1,-1,0,214,246,2.853543,9.362017
Path8,127.0.0.1,-1,0,246,279,2.990064,9.80992
Path8,127.0.0.1,-1,0,279,310,3.145585,10.32016
Path8,127.0.0.1,-1,0,310,344,3.316304,10.88026
Path8,127.0.0.1,-1,0,344,378,3.500398,11.48425
Path8,127.0.0.1,-1,0,378,412,3.696795,12.12859
Path31,127.0.0.1,-1,0,55,63,2.319904,7.611233
Path31,127.0.0.1,-1,0,63,84,2.22032,7.284514
Path31,127.0.0.1,-1,0,84,103,2.13411,7.001673
Path31,127.0.0.1,-1,0,103,120,2.170646,7.121543
Path31,127.0.0.1,-1,0,120,136,2.261655,7.420129
Path31,127.0.0.1,-1,0,136,152,2.381857,7.814492
Path31,127.0.0.1,-1,0,152,168,2.519067,8.264654
Path31,127.0.0.1,-1,0,168,196,2.683852,8.805289
Path31,127.0.0.1,-1,0,196,226,2.778812,9.116837
Path31,127.0.0.1,-1,0,226,259,2.903681,9.526511
Path31,127.0.0.1,-1,0,259,290,3.04757,9.99859
Path31,127.0.0.1,-1,0,290,323,3.209183,10.52882
Path31,127.0.0.1,-1,0,323,357,3.38519,11.10627
Path31,127.0.0.1,-1,0,357,391,3.57408,11.72598
Path35,127.0.0.1,-1,0,59,67,2.444239,8.019158
Path35,127.0.0.1,-1,0,67,88,2.187888,7.17811
Path35,127.0.0.1,-1,0,88,106,2.134794,7.003917
Path35,127.0.0.1,-1,0,106,123,2.184891,7.168277
Path35,127.0.0.1,-1,0,123,139,2.28277,7.489403
Path35,127.0.0.1,-1,0,139,155,2.406904,7.896667
Path35,127.0.0.1,-1,0,155,182,2.650706,8.696541
Path35,127.0.0.1,-1,0,182,211,2.727313,8.947878
Path35,127.0.0.1,-1,0,211,242,2.838394,9.312317
Path35,127.0.0.1,-1,0,242,275,2.97289,9.753577
Path35,127.0.0.1,-1,0,275,306,3.126454,10.2574
Path35,127.0.0.1,-1,0,306,340,3.295498,10.812
