StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
2264,323,-1085.149,64.28358,388,2,192.168.0.220,3
2265,323,-1077.403,63.17772,391,2,192.168.0.220,4
2266,323,-1078.623,56.20382,394,2,192.168.0.220,5
2267,323,-1083.497,53.92945,397,2,192.168.0.220,6
2254,322,-1071.698,164.8734,400,2,192.168.0.220,0
2255,322,-1070.011,164.6139,403,2,192.168.0.220,1
2256,322,-1075.146,166.0799,406,2,192.168.0.220,2
2257,322,-1073.762,169.4546,409,2,192.168.0.220,3
2258,322,-1066.161,167.6011,412,2,192.168.0.220,4
2259,322,-1068.052,160.7788,415,2,192.168.0.220,5
2260,322,-1073.125,158.989,418,2,192.168.0.220,6
2247,321,-1050.598,268.2608,421,2,192.168.0.220,0
2248,321,-1048.944,267.8384,424,2,192.168.0.220,1
2249,321,-1053.913,269.7967,427,2,192.168.0.220,2
2250,321,-1052.207,273.0209,430,2,192.168.0.220,3
2251,321,-1044.822,270.4373,433,2,192.168.0.220,4
2252,321,-1047.368,263.8312,436,2,192.168.0.220,5
2253,321,-1052.59,262.5429,439,2,192.168.0.220,6
2240,320,-1019.549,369.1078,442,2,192.168.0.220,0
2241,320,-1017.943,368.5266,445,2,192.168.0.220,1
2242,320,-1022.698,370.9586,448,2,192.168.0.220,2
2243,320,-1020.688,374.0018,451,2,192.168.0.220,3
2244,320,-1013.588,370.7125,454,2,192.168.0.220,4
2245,320,-1016.764,364.3851,457,2,192.168.0.220,5
2246,320,-1022.087,363.6105,460,2,192.168.0.220,6
2233,319,-978.8443,466.4592,463,2,192.168.0.220,0
2234,319,-977.3029,465.7247,466,2,192.168.0.220,1
2235,319,-981.7992,468.6073,469,2,192.168.0.220,2
2236,319,-979.502,471.4407,472,2,192.168.0.220,3
2237,319,-972.7558,467.4769,475,2,192.168.0.220,4
2238,319,-976.532,461.4882,478,2,192.168.0.220,5
2239,319,-981.9048,461.2347,481,2,192.168.0.220,6
2226,318,-928.8702,559.3932,484,2,192.168.0.220,0
2227,318,-927.4076,558.5125,487,2,192.168.0.220,1
2228,318,-931.6023,561.8185,490,2,192.168.0.220,2
2229,318,-929.0406,564.4151,493,2,192.168.0.220,3
2230,318,-922.7116,559.8143,496,2,192.168.0.220,4
2231,318,-927.0519,554.2211,499,2,192.168.0.220,5
2232,318,-932.4241,554.491,502,2,192.168.0.220,6
1841,263,-980.0092,59.92212,211,3,192.168.0.220,0
1842,263,-978.305,59.81799,214,3,192.168.0.220,1
1843,263,-983.5533,60.80816,217,3,192.168.0.220,2
1844,263,-982.4836,64.29535,220,3,192.168.0.220,3
1845,263,-974.7441,63.1448,223,3,192.168.0.220,4
1846,263,-976.0043,56.17805,226,3,192.168.0.220,5
1847,263,-980.8918,53.93186,229,3,192.168.0.220,6
1834,262,-967.266,168.539,232,3,192.168.0.220,0
1835,262,-965.5839,168.246,235,3,192.168.0.220,1
1836,262,-970.6896,169.8137,238,3,192.168.0.220,2
1837,262,-969.2388,173.1603,241,3,192.168.0.220,3
1838,262,-961.6752,171.1561,244,3,192.168.0.220,4
1839,262,-963.7023,164.3728,247,3,192.168.0.220,5
1840,262,-968.8093,162.684,250,3,192.168.0.220,6
1827,261,-942.5223,275.0649,253,3,192.168.0.220,0
1828,261,-940.8832,274.5866,256,3,192.168.0.220,1
1829,261,-945.7828,276.7124,259,3,192.168.0.220,2
1830,261,-943.9689,279.8769,262,3,192.168.0.220,3
1831,261,-936.6751,277.044,265,3,192.168.0.220,4
1832,261,-939.444,270.5282,268,3,192.168.0.220,5
1833,261,-944.7071,269.4179,271,3,192.168.0.220,6
1820,260,-906.0851,378.1782,274,3,192.168.0.220,0
1821,260,-904.5094,377.5207,277,3,192.168.0.220,1
1822,260,-909.1422,380.1781,280,3,192.168.0.220,2
1823,260,-906.9875,383.1213,283,3,192.168.0.220,3
1824,260,-900.0541,379.4948,286,3,192.168.0.220,4
1825,260,-903.5305,373.3273,289,3,192.168.0.220,5
1826,260,-908.8843,372.8092,292,3,192.168.0.220,6
1813,259,-858.4064,476.5996,295,3,192.168.0.220,0
1814,259,-856.9136,475.7708,298,3,192.168.0.220,1
1815,259,-861.2222,478.9271,301,3,192.168.0.220,2
1816,259,-858.7536,481.6123,304,3,192.168.0.220,3
1817,259,-852.2664,477.2373,307,3,192.168.0.220,4
1818,259,-856.4072,471.4947,310,3,192.168.0.220,5
1819,259,-861.7855,471.5752,313,3,192.168.0.220,6
1806,258,-800.0782,569.1081,316,3,192.168.0.220,0
1807,258,-798.6869,568.1185,319,3,192.168.0.220,1
1808,258,-802.6177,571.7343,322,3,192.168.0.220,2
1809,258,-799.8657,574.1284,325,3,192.168.0.220,3
1810,258,-793.9053,569.059,328,3,192.168.0.220,4
1811,258,-798.6591,563.8125,331,3,192.168.0.220,5
1812,258,-803.9951,564.4907,334,3,192.168.0.220,6
1799,257,-731.8235,654.5559,337,3,192.168.0.220,0
1800,257,-730.5508,653.4177,340,3,192.168.0.220,1
1801,257,-734.0552,657.4483,343,3,192.168.0.220,2
1802,257,-731.0541,659.5214,346,3,192.168.0.220,3
1803,257,-725.6945,653.8207,349,3,192.168.0.220,4
1804,257,-731.0021,649.1353,352,3,192.168.0.220,5
1805,257,-736.2296,650.4028,355,3,192.168.0.220,6
1792,256,-654.4894,731.8828,358,3,192.168.0.220,0
1793,256,-653.3512,730.61,361,3,192.168.0.220,1
1794,256,-656.3856,735.0054,364,3,192.168.0.220,2
1795,256,-653.1725,736.7319,367,3,192.168.0.220,3
1796,256,-648.4802,730.4705,370,3,192.168.0.220,4
1797,256,-654.2759,726.4045,373,3,192.168.0.220,5
1798,256,-659.33,728.2454,376,3,192.168.0.220,6
1785,255,-569.0355,800.1298,379,3,192.168.0.220,0
1786,255,-568.0458,798.7384,382,3,192.168.0.220,1
1787,255,-570.5726,803.4438,385,3,192.168.0.220,2
1788,255,-567.1874,804.8023,388,3,192.168.0.220,3
1789,255,-563.2205,798.0579,391,3,192.168.0.220,4
1790,255,-569.4326,794.6617,394,3,192.168.0.220,5
