StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
479,68,385.8427,67.80482,178,1,192.168.0.225,3
480,68,378.0558,67.03712,181,1,192.168.0.225,4
481,68,377.5825,74.10107,184,1,192.168.0.225,5
482,68,381.7763,77.46924,187,1,192.168.0.225,6
483,69,-332.376,206.958,106,3,192.168.0.222,0
484,69,-330.9265,206.0556,109,3,192.168.0.222,1
485,69,-335.072,209.4233,112,3,192.168.0.222,2
486,69,-332.4722,211.9818,115,3,192.168.0.222,3
487,69,-326.2118,207.288,118,3,192.168.0.222,4
488,69,-330.6344,201.7595,121,3,192.168.0.222,5
489,69,-336.002,202.1088,124,3,192.168.0.222,6
490,70,105.9665,-379.5585,421,2,192.168.0.226,0
491,70,105.5072,-377.914,424,2,192.168.0.226,1
492,70,106.289,-383.1974,427,2,192.168.0.226,2
493,70,102.6438,-383.3279,430,2,192.168.0.226,3
494,70,101.1983,-375.638,433,2,192.168.0.226,4
495,70,108.1938,-374.5489,436,2,192.168.0.226,5
496,70,111.9157,-378.4322,439,2,192.168.0.226,6
497,71,179.3887,353.6965,232,2,192.168.0.221,0
498,71,178.6165,352.1736,235,2,192.168.0.221,1
499,71,181.6089,356.5976,238,2,192.168.0.221,2
500,71,184.3849,354.2314,241,2,192.168.0.221,3
501,71,180.2563,347.5847,244,2,192.168.0.221,4
502,71,174.3624,351.5071,247,2,192.168.0.221,5
503,71,174.2411,356.8846,250,2,192.168.0.221,6
504,72,-373.5327,-140.5095,148,3,192.168.0.224,0
505,72,-371.9347,-139.9082,151,3,192.168.0.224,1
506,72,-377.1295,-141.1489,154,3,192.168.0.224,2
507,72,-377.5781,-137.5291,157,3,192.168.0.224,3
508,72,-370.0441,-135.4168,160,3,192.168.0.224,4
509,72,-368.3475,-142.2903,163,3,192.168.0.224,5
510,72,-371.8906,-146.3375,166,3,192.168.0.224,6
511,73,372.6484,-149.6353,484,3,192.168.0.225,0
512,73,371.0639,-148.9992,487,3,192.168.0.225,1
513,73,375.7325,-151.5934,490,3,192.168.0.225,2
514,73,373.6181,-154.5656,493,3,192.168.0.225,3
515,73,366.6359,-151.0339,496,3,192.168.0.225,4
516,73,370.028,-144.8196,499,3,192.168.0.225,5
517,73,375.3743,-144.2287,502,3,192.168.0.225,6
518,74,-174.7644,364.2843,421,1,192.168.0.223,0
519,74,-174.0257,362.745,424,1,192.168.0.223,1
520,74,-175.7158,367.8115,427,1,192.168.0.223,2
521,74,-172.149,368.5748,430,1,192.168.0.223,3
522,74,-169.3862,361.2542,433,1,192.168.0.223,4
523,74,-176.0852,358.9633,436,1,192.168.0.223,5
524,74,-180.4265,362.139,439,1,192.168.0.223,6
525,75,-117.9099,-389.0127,211,4,192.168.0.226,0
526,75,-117.4148,-387.3786,214,4,192.168.0.226,1
527,75,-119.5909,-392.2562,217,4,192.168.0.226,2
528,75,-122.7365,-390.4098,220,4,192.168.0.226,3
529,75,-119.8288,-383.1455,223,4,192.168.0.226,4
530,75,-113.3418,-385.9812,226,4,192.168.0.226,5
531,75,-112.2857,-391.2555,229,4,192.168.0.226,6
532,76,351.8146,208.4418,43,4,192.168.0.221,0
533,76,350.3458,207.5713,46,4,192.168.0.221,1
534,76,355.2451,209.698,49,4,192.168.0.221,2
535,76,356.3174,206.2116,52,4,192.168.0.221,3
536,76,349.2664,202.8193,55,4,192.168.0.221,4
537,76,346.3985,209.2923,58,4,192.168.0.221,5
538,76,349.1825,213.8947,61,4,192.168.0.221,6
539,77,-402.5883,84.45223,463,2,192.168.0.222,0
540,77,-400.9172,84.10188,466,2,192.168.0.222,1
541,77,-405.9663,85.84325,469,2,192.168.0.222,2
542,77,-404.4019,89.13828,472,2,192.168.0.222,3
543,77,-396.9113,86.87669,475,2,192.168.0.222,4
544,77,-399.1691,80.16658,478,2,192.168.0.222,5
545,77,-404.3308,78.65347,481,2,192.168.0.222,6
546,78,241.2194,-336.1706,295,1,192.168.0.226,0
547,78,240.2239,-334.7834,298,1,192.168.0.226,1
548,78,242.7707,-339.478,301,1,192.168.0.226,2
549,78,239.3914,-340.851,304,1,192.168.0.226,3
550,78,235.3957,-334.1236,307,1,192.168.0.226,4
551,78,241.5931,-330.7008,310,1,192.168.0.226,5
552,78,246.4213,-333.0717,313,1,192.168.0.226,6
553,79,49.49688,413.2014,106,1,192.168.0.221,0
554,79,49.29399,411.5061,109,1,192.168.0.221,1
555,79,50.58718,416.6881,112,1,192.168.0.221,2
556,79,54.0064,415.4178,115,1,192.168.0.221,3
557,79,52.40845,407.7581,118,1,192.168.0.221,4
558,79,45.52662,409.4206,121,1,192.168.0.221,5
559,79,43.56797,414.4303,124,1,192.168.0.221,6
560,80,-317.417,-272.7998,1,2,192.168.0.224,0
561,80,-316.1223,-271.6868,4,2,192.168.0.224,1
562,80,-320.5762,-274.6343,7,2,192.168.0.224,2
563,80,-322.2393,-271.388,10,2,192.168.0.224,3
564,80,-315.8871,-266.8194,13,2,192.168.0.224,4
565,80,-311.9356,-272.6938,16,2,192.168.0.224,5
566,80,-313.8753,-277.7108,19,2,192.168.0.224,6
567,81,420.6937,-13.33917,316,2,192.168.0.225,0
568,81,418.9872,-13.28524,319,2,192.168.0.225,1
569,81,424.2624,-14.12052,322,2,192.168.0.225,2
570,81,423.2958,-17.63769,325,2,192.168.0.225,3
571,81,415.5258,-16.7154,328,2,192.168.0.225,4
572,81,416.5804,-9.714584,331,2,192.168.0.225,5
573,81,421.3996,-7.325528,334,2,192.168.0.225,6
574,82,-302.8858,295.6505,253,4,192.168.0.222,0
575,82,-301.6638,294.4579,256,4,192.168.0.222,1
576,82,-304.9895,298.6372,259,4,192.168.0.222,2
577,82,-301.901,300.5778,262,4,192.168.0.222,3
578,82,-296.7945,294.6492,265,4,192.168.0.222,4
579,82,-302.301,290.1993,268,4,192.168.0.222,5
580,82,-307.4684,291.6929,271,4,192.168.0.222,6
581,83,23.7606,-424.938,64,3,192.168.0.226,0
582,83,23.6651,-423.2332,67,3,192.168.0.226,1
583,83,23.29429,-428.5613,70,3,192.168.0.226,2
584,83,19.70608,-427.9059,73,3,192.168.0.226,3
585,83,19.94542,-420.0851,76,3,192.168.0.226,4
586,83,27.01163,-420.5234,79,3,192.168.0.226,5
587,83,29.81293,-425.1153,82,3,192.168.0.226,6
588,84,271.0009,331.1846,421,3,192.168.0.221,0
589,84,269.9197,329.8631,424,3,192.168.0.221,1
590,84,273.7923,333.5413,427,3,192.168.0.221,2
591,84,275.9954,330.6342,430,3,192.168.0.221,3
592,84,270.5359,325.0291,433,3,192.168.0.221,4
593,84,265.6217,330.1256,436,3,192.168.0.221,5
594,84,266.6579,335.4037,439,3,192.168.0.221,6
595,85,-425.8312,-61.48458,316,1,192.168.0.222,0
596,85,-424.1413,-61.24041,319,1,192.168.0.222,1
597,85,-429.4814,-61.33683,322,1,192.168.0.222,2
598,85,-429.1423,-57.70506,325,1,192.168.0.222,3
599,85,-421.3304,-57.25974,328,1,192.168.0.222,4
600,85,-421.1494,-64.33721,331,1,192.168.0.222,5
601,85,-425.4787,-67.52924,334,1,192.168.0.222,6
602,86,357.4308,-243.6053,127,4,192.168.0.225,0
603,86,356.0198,-242.6439,130,4,192.168.0.225,1
604,86,360.0226,-246.18,133,4,192.168.0.225,2
605,86,357.3193,-248.6289,136,4,192.168.0.225,3
606,86,351.2582,-243.6804,139,4,192.168.0.225,4
607,86,355.9055,-238.3393,142,4,192.168.0.225,5
608,86,361.254,-238.9101,145,4,192.168.0.225,6
609,87,-99.53022,423.2988,64,2,192.168.0.223,0
610,87,-99.13924,421.6367,67,2,192.168.0.223,1
611,87,-99.70216,426.948,70,2,192.168.0.223,2
612,87,-96.05465,426.9277,73,2,192.168.0.223,3
613,87,-94.92806,419.1846,76,2,192.168.0.223,4
614,87,-101.9626,418.3855,79,2,192.168.0.223,5
615,87,-105.5209,422.4192,82,2,192.168.0.223,6
616,88,-213.6636,-381.3447,379,1,192.168.0.224,0
617,88,-212.8291,-379.8551,382,1,192.168.0.224,1
618,88,-216.0018,-384.1516,385,1,192.168.0.224,2
619,88,-218.6776,-381.6728,388,1,192.168.0.224,3
620,88,-214.2779,-375.2024,391,1,192.168.0.224,4
621,88,-208.5511,-379.3649,394,1,192.168.0.224,5
622,88,-208.6521,-384.7429,397,1,192.168.0.224,6
623,89,417.2951,137.5808,190,1,192.168.0.225,0
624,89,415.6736,137.046,193,1,192.168.0.225,1
625,89,420.9152,138.0711,196,1,192.168.0.225,2
626,89,421.2139,134.4358,199,1,192.168.0.225,3
627,89,413.599,132.6366,202,1,192.168.0.225,4
628,89,412.1879,139.5743,205,1,192.168.0.225,5
629,89,415.8951,143.4716,208,1,192.168.0.225,6
630,90,-402.6922,181.3572,127,3,192.168.0.222,0
631,90,-401.1353,180.6562,130,3,192.168.0.222,1
632,90,-405.6928,183.441,133,3,192.168.0.222,2
633,90,-403.4574,186.3233,136,3,192.168.0.222,3
634,90,-396.627,182.5062,139,3,192.168.0.222,4
635,90,-400.2729,176.4374,142,3,192.168.0.222,5
636,90,-405.6391,176.0678,145,3,192.168.0.222,6
637,91,175.3082,-407.8066,442,2,192.168.0.226,0
638,91,174.6337,-406.238,445,2,192.168.0.226,1
639,91,176.1131,-411.37,448,2,192.168.0.226,2
640,91,172.5178,-411.9853,451,2,192.168.0.226,3
641,91,170.0598,-404.5568,454,2,192.168.0.226,4
642,91,176.8477,-402.5447,457,2,192.168.0.226,5
643,91,181.0541,-405.8971,460,2,192.168.0.226,6
644,92,146.9315,421.234,253,2,192.168.0.221,0
645,92,146.3693,419.6218,256,2,192.168.0.221,1
646,92,148.745,424.4052,259,2,192.168.0.221,2
647,92,151.8117,422.4304,262,2,192.168.0.221,3
648,92,148.6064,415.2925,265,2,192.168.0.221,4
649,92,142.242,418.3939,268,2,192.168.0.221,5
650,92,141.4047,423.7072,271,2,192.168.0.221,6
651,93,-394.839,-212.4071,169,3,192.168.0.224,0
652,93,-393.3354,-211.5981,172,3,192.168.0.224,1
653,93,-398.3184,-213.5205,175,3,192.168.0.224,2
654,93,-399.2457,-209.9928,178,3,192.168.0.224,3
655,93,-392.0606,-206.8947,181,3,192.168.0.224,4
656,93,-389.4626,-213.4806,184,3,192.168.0.224,5
657,93,-392.4344,-217.9641,187,3,192.168.0.224,6
658,94,436.7645,-110.6302,1,3,192.168.0.225,0
659,94,435.1093,-110.2111,4,3,192.168.0.225,1
660,94,440.0822,-112.1595,7,3,192.168.0.225,2
661,94,438.3831,-115.3872,10,3,192.168.0.225,3
662,94,430.9922,-112.8181,13,3,192.168.0.225,4
663,94,433.5253,-106.207,16,3,192.168.0.225,5
664,94,438.7451,-104.9084,19,3,192.168.0.225,6
665,95,-248.5294,378.4484,442,1,192.168.0.223,0
666,95,-247.592,377.0213,445,1,192.168.0.223,1
667,95,-249.9426,381.8172,448,1,192.168.0.223,2
668,95,-246.5094,383.0493,451,1,192.168.0.223,3
669,95,-242.7952,376.1625,454,1,192.168.0.223,4
670,95,-249.1288,372.9988,457,1,192.168.0.223,5
671,95,-253.8549,375.5672,460,1,192.168.0.223,6
672,96,-72.72337,-449.098,232,4,192.168.0.226,0
673,96,-72.4506,-447.4125,235,4,192.168.0.226,1
674,96,-73.95679,-452.5367,238,4,192.168.0.226,2
675,96,-77.32061,-451.1263,241,4,192.168.0.226,3
676,96,-75.40756,-443.5391,244,4,192.168.0.226,4
677,96,-68.60029,-445.4845,247,4,192.168.0.226,5
678,96,-66.85028,-450.5707,250,4,192.168.0.226,6
679,97,358.6952,283.3782,64,4,192.168.0.221,0
680,97,357.3555,282.3196,67,4,192.168.0.221,1
681,97,361.9275,285.0806,70,4,192.168.0.221,2
682,97,363.4551,281.7683,73,4,192.168.0.221,3
683,97,356.9194,277.4661,76,4,192.168.0.221,4
684,97,353.214,283.4988,79,4,192.168.0.221,5
685,97,355.3593,288.4314,82,4,192.168.0.221,6
686,98,-458.0725,33.50575,484,2,192.168.0.222,0
687,98,-456.3697,33.38136,487,2,192.168.0.222,1
688,98,-461.6059,34.43388,490,2,192.168.0.222,2
689,98,-460.4948,37.90811,493,2,192.168.0.222,3
690,98,-452.7695,36.66558,496,2,192.168.0.222,4
691,98,-454.1125,29.71432,499,2,192.168.0.222,5
692,98,-459.0263,27.52641,502,2,192.168.0.222,6
693,99,316.6169,-335.6999,316,1,192.168.0.226,0
694,99,315.4453,-334.4579,319,1,192.168.0.226,1
695,99,318.5954,-338.771,322,1,192.168.0.226,2
696,99,315.4293,-340.5823,325,1,192.168.0.226,3
697,99,310.5722,-334.4478,328,1,192.168.0.226,4
698,99,316.258,-330.2292,331,1,192.168.0.226,5
699,99,321.3592,-331.9352,334,1,192.168.0.226,6
700,100,-6.732966,463.5547,127,1,192.168.0.221,0
701,100,-6.708004,461.8475,130,1,192.168.0.221,1
702,100,-6.117298,467.1557,133,1,192.168.0.221,2
703,100,-2.559233,466.3526,136,1,192.168.0.221,3
704,100,-3.121613,458.5483,139,1,192.168.0.221,4
705,100,-10.16366,459.2783,142,1,192.168.0.221,5
706,100,-12.77279,463.9821,145,1,192.168.0.221,6
707,101,-309.5835,-347.957,22,2,192.168.0.224,0
708,101,-308.4487,-346.6812,25,2,192.168.0.224,1
709,101,-312.4699,-350.1963,28,2,192.168.0.224,2
710,101,-314.5511,-347.2007,31,2,192.168.0.224,3
711,101,-308.8646,-341.826,34,2,192.168.0.224,4
712,101,-304.1652,-347.1211,37,2,192.168.0.224,5
713,101,-305.4186,-352.3519,40,2,192.168.0.224,6
714,102,465.4366,47.66916,337,2,192.168.0.225,0
715,102,463.7381,47.49504,340,2,192.168.0.225,1
716,102,469.0776,47.37066,343,2,192.168.0.225,2
717,102,468.5887,43.75602,346,2,192.168.0.225,3
718,102,460.7651,43.63394,349,2,192.168.0.225,4
719,102,460.8766,50.71285,352,2,192.168.0.225,5
720,102,465.3343,53.72322,355,2,192.168.0.225,6
721,103,-377.0992,280.5128,274,4,192.168.0.222,0
722,103,-375.7291,279.4939,277,4,192.168.0.222,1
723,103,-379.5823,283.1924,280,4,192.168.0.222,2
724,103,-376.7801,285.5275,283,4,192.168.0.222,3
725,103,-370.9287,280.3327,286,4,192.168.0.222,4
726,103,-375.7928,275.1883,289,4,192.168.0.222,5
727,103,-381.1132,275.9796,292,4,192.168.0.222,6
728,104,88.98948,-463.6375,85,3,192.168.0.226,0
729,104,88.66748,-461.9607,88,3,192.168.0.226,1
730,104,89.01056,-467.2906,91,3,192.168.0.226,2
731,104,85.367,-467.1197,94,3,192.168.0.226,3
732,104,84.56117,-459.3367,97,3,192.168.0.226,4
733,104,91.62271,-458.8287,100,3,192.168.0.226,5
734,104,95.01139,-463.006,103,3,192.168.0.226,6
735,105,248.678,403.7643,442,3,192.168.0.221,0
736,105,247.7827,402.3104,445,3,192.168.0.221,1
737,105,251.1302,406.4721,448,3,192.168.0.221,2
738,105,253.7013,403.8848,451,3,192.168.0.221,3
739,105,249.038,397.6017,454,3,192.168.0.221,4
740,105,243.4881,401.9974,457,3,192.168.0.221,5
741,105,243.8112,407.3666,460,3,192.168.0.221,6
742,106,-458.1175,-130.316,337,1,192.168.0.222,0
743,106,-456.4753,-129.8487,340,1,192.168.0.222,1
744,106,-461.7549,-130.6563,343,1,192.168.0.222,2
745,106,-461.903,-127.0117,346,1,192.168.0.222,3
746,106,-454.2202,-125.5288,349,1,192.168.0.222,4
747,106,-453.0971,-132.5189,352,1,192.168.0.222,5
748,106,-456.9622,-136.2597,355,1,192.168.0.222,6
749,107,427.6903,-214.2953,148,4,192.168.0.225,0
750,107,426.1637,-213.5306,151,4,192.168.0.225,1
751,107,430.6022,-216.5014,154,4,192.168.0.225,2
752,107,428.2496,-219.2888,157,4,192.168.0.225,3
753,107,421.5829,-215.1927,160,4,192.168.0.225,4
754,107,425.4764,-209.2797,163,4,192.168.0.225,5
755,107,430.8534,-209.1322,166,4,192.168.0.225,6
756,108,-171.3506,448.8518,85,2,192.168.0.223,0
757,108,-170.7415,447.2568,88,2,192.168.0.223,1
758,108,-172.0076,452.4455,91,2,192.168.0.223,2
759,108,-168.3899,452.9117,94,2,192.168.0.223,3
760,108,-166.241,445.388,97,2,192.168.0.223,4
761,108,-173.1062,443.6581,100,2,192.168.0.223,5
762,108,-177.1705,447.1813,103,2,192.168.0.223,6
763,109,-177.6059,-448.6342,400,1,192.168.0.224,0
764,109,-176.9776,-447.0466,403,1,192.168.0.224,1
765,109,-179.5489,-451.7278,406,1,192.168.0.224,2
766,109,-182.5314,-449.6279,409,1,192.168.0.224,3
767,109,-179.0338,-442.6286,412,1,192.168.0.224,4
768,109,-172.8031,-445.9903,415,1,192.168.0.224,5
769,109,-172.1861,-451.3337,418,1,192.168.0.224,6
770,110,435.8577,211.7361,211,1,192.168.0.225,0
771,110,434.322,210.9899,214,1,192.168.0.225,1
772,110,439.3801,212.7047,217,1,192.168.0.225,2
773,110,440.1609,209.1417,220,1,192.168.0.225,3
774,110,432.8539,206.3432,223,1,192.168.0.225,4
775,110,430.5303,213.0309,226,1,192.168.0.225,5
776,110,433.6848,217.3877,229,1,192.168.0.225,6
777,111,-466.3751,138.8738,148,3,192.168.0.222,0
778,111,-464.7386,138.3866,151,3,192.168.0.222,1
779,111,-469.6267,140.5389,154,3,192.168.0.222,2
780,111,-467.7956,143.6935,157,3,192.168.0.222,3
781,111,-460.5173,140.8213,160,3,192.168.0.222,4
782,111,-463.3214,134.3204,163,3,192.168.0.222,5
783,111,-468.5904,133.2387,166,3,192.168.0.222,6
784,112,251.1301,-419.1811,463,2,192.168.0.226,0
785,112,250.2525,-417.7165,466,2,192.168.0.226,1
786,112,252.403,-422.6054,469,2,192.168.0.226,2
787,112,248.9219,-423.6946,472,2,192.168.0.226,3
788,112,245.4953,-416.6602,475,2,192.168.0.226,4
789,112,251.9542,-413.7609,478,2,192.168.0.226,5
790,112,256.5701,-416.5224,481,2,192.168.0.226,6
791,113,98.38386,480.7153,274,2,192.168.0.221,0
792,113,98.04167,479.0425,277,2,192.168.0.221,1
793,113,99.75835,484.1,280,2,192.168.0.221,2
794,113,103.061,482.5518,283,2,192.168.0.221,3
795,113,100.836,475.0502,286,2,192.168.0.221,4
796,113,94.11497,477.2753,289,2,192.168.0.221,5
797,113,92.57667,482.4295,292,2,192.168.0.221,6
798,114,-398.8999,-289.1937,190,3,192.168.0.224,0
799,114,-397.5176,-288.1914,193,3,192.168.0.224,1
800,114,-402.1998,-290.761,196,3,192.168.0.224,2
801,114,-403.5892,-287.3885,199,3,192.168.0.224,3
802,114,-396.8813,-283.36,202,3,192.168.0.224,4
803,114,-393.4284,-289.5407,205,3,192.168.0.224,5
804,114,-395.7758,-294.3804,208,3,192.168.0.224,6
805,115,491.4836,-56.43998,22,3,192.168.0.225,0
806,115,489.7873,-56.24535,25,3,192.168.0.225,1
807,115,494.9755,-57.5133,28,3,192.168.0.225,2
808,115,493.7219,-60.93866,31,3,192.168.0.225,3
809,115,486.0545,-59.37803,34,3,192.168.0.225,4
810,115,487.6835,-52.48818,37,3,192.168.0.225,5
811,115,492.6835,-50.50515,40,3,192.168.0.225,6
812,116,-325.5943,375.1233,463,1,192.168.0.223,0
813,116,-324.475,373.8339,466,1,192.168.0.223,1
814,116,-327.4442,378.2735,469,1,192.168.0.223,2
815,116,-324.206,379.9524,472,1,192.168.0.223,3
816,116,-319.6065,373.6224,475,1,192.168.0.223,4
817,116,-325.4616,369.6424,478,1,192.168.0.223,5
818,116,-330.488,371.5577,481,1,192.168.0.223,6
819,117,-13.36227,-498.5357,253,4,192.168.0.226,0
820,117,-13.31667,-496.8289,256,4,192.168.0.226,1
821,117,-14.12618,-502.1082,259,4,192.168.0.226,2
822,117,-17.64803,-501.1588,262,4,192.168.0.226,3
823,117,-16.7637,-493.3844,265,4,192.168.0.226,4
824,117,-9.757818,-494.4047,268,4,192.168.0.226,5
825,117,-7.345256,-499.2122,271,4,192.168.0.226,6
826,118,347.991,360.0087,85,4,192.168.0.221,0
827,118,346.8044,358.7809,88,4,192.168.0.221,1
828,118,350.9674,362.1269,91,4,192.168.0.221,2
829,118,352.923,359.0479,94,4,192.168.0.221,3
830,118,347.0193,353.9126,97,4,192.168.0.221,4
831,118,342.5427,359.3974,100,4,192.168.0.221,5
832,118,344.0112,364.572,103,4,192.168.0.221,6
833,119,-501.7572,-30.51521,1,2,192.168.0.222,0
834,119,-500.0529,-30.41141,4,2,192.168.0.222,1
835,119,-505.3827,-30.06654,7,2,192.168.0.222,2
836,119,-504.7449,-26.47518,10,2,192.168.0.222,3
837,119,-496.9229,-26.67644,13,2,192.168.0.222,4
838,119,-497.3268,-33.7447,16,2,192.168.0.222,5
839,119,-501.905,-36.56832,19,2,192.168.0.222,6
840,120,392.1259,-317.6728,337,1,192.168.0.226,0
841,120,390.7992,-316.5982,340,1,192.168.0.226,1
842,120,394.4962,-320.4527,343,1,192.168.0.226,2
843,120,391.6,-322.67,346,1,192.168.0.226,3
844,120,385.9683,-317.2379,349,1,192.168.0.226,4
845,120,391.0406,-312.2989,352,1,192.168.0.226,5
846,120,396.3238,-313.3093,355,1,192.168.0.226,6
847,121,-74.84717,501.063,148,1,192.168.0.221,0
848,121,-74.59476,499.3744,151,1,192.168.0.221,1
849,121,-74.71718,504.714,154,1,192.168.0.221,2
850,121,-71.08381,504.3925,157,1,192.168.0.221,3
851,121,-70.60046,496.5829,160,1,192.168.0.221,4
852,121,-77.67696,496.3673,163,1,192.168.0.221,5
853,121,-80.89003,500.6812,166,1,192.168.0.221,6
854,122,-284.3676,-421.6499,43,2,192.168.0.224,0
855,122,-283.4131,-420.2343,46,2,192.168.0.224,1
856,122,-286.9296,-424.2542,49,2,192.168.0.224,2
857,122,-289.3916,-421.5629,52,2,192.168.0.224,3
858,122,-284.4727,-415.4778,55,2,192.168.0.224,4
859,122,-279.1091,-420.099,58,2,192.168.0.224,5
860,122,-279.6538,-425.4502,61,2,192.168.0.224,6
861,123,496.4005,119.2799,358,2,192.168.0.225,0
862,123,494.7404,118.8808,361,2,192.168.0.225,1
863,123,500.0487,119.4696,364,2,192.168.0.225,2
864,123,500.0462,115.822,367,2,192.168.0.225,3
865,123,492.3087,114.6577,370,2,192.168.0.225,4
866,123,491.4754,121.6883,373,2,192.168.0.225,5
867,123,495.4917,125.2662,376,2,192.168.0.225,6
868,124,-448.3022,248.3015,295,4,192.168.0.222,0
869,124,-446.8085,247.4743,298,4,192.168.0.222,1
870,124,-451.1205,250.626,301,4,192.168.0.222,2
871,124,-448.6547,253.3139,304,4,192.168.0.222,3
872,124,-442.1629,248.9458,307,4,192.168.0.222,4
873,124,-446.2974,243.1987,310,4,192.168.0.222,5
874,124,-451.6758,243.2735,313,4,192.168.0.222,6
875,125,163.454,-487.7485,106,3,192.168.0.226,0
876,125,162.9114,-486.1296,109,3,192.168.0.226,1
877,125,163.962,-491.3662,112,3,192.168.0.226,2
878,125,160.3281,-491.6826,115,3,192.168.0.226,3
879,125,158.4919,-484.0765,118,3,192.168.0.226,4
880,125,165.4227,-482.6317,121,3,192.168.0.226,5
881,125,169.338,-486.3199,124,3,192.168.0.226,6
882,126,209.7264,471.8242,463,3,192.168.0.221,0
883,126,209.033,470.2639,466,3,192.168.0.221,1
884,126,211.7956,474.8349,469,3,192.168.0.221,2
885,126,214.6888,472.6136,472,3,192.168.0.221,3
886,126,210.905,465.7647,475,3,192.168.0.221,4
887,126,204.8184,469.381,478,3,192.168.0.221,5
888,126,204.4227,474.7453,481,3,192.168.0.221,6
889,127,-475.1193,-207.0078,358,1,192.168.0.222,0
890,127,-473.554,-206.3257,361,1,192.168.0.222,1
891,127,-478.6788,-207.83,364,1,192.168.0.222,2
892,127,-479.3116,-204.2378,367,1,192.168.0.222,3
893,127,-471.8952,-201.7436,370,1,192.168.0.222,4
894,127,-469.85,-208.5215,373,1,192.168.0.222,5
895,127,-473.1817,-212.7443,376,1,192.168.0.222,6
896,128,491.9802,-168.9186,169,4,192.168.0.225,0
897,128,490.3652,-168.3643,172,4,192.168.0.225,1
898,128,495.1602,-170.7167,175,4,192.168.0.225,2
899,128,493.2003,-173.793,178,4,192.168.0.225,3
900,128,486.0469,-170.6224,181,4,192.168.0.225,4
901,128,489.1172,-164.243,184,4,192.168.0.225,5
902,128,494.4264,-163.3799,187,4,192.168.0.225,6
903,129,-249.5797,458.5578,106,2,192.168.0.223,0
904,129,-248.7634,457.0582,109,2,192.168.0.223,1
905,129,-250.71,462.0318,112,2,192.168.0.223,2
906,129,-247.1869,462.9763,115,2,192.168.0.223,3
907,129,-244.0538,455.8063,118,2,192.168.0.223,4
908,129,-250.627,453.1764,121,2,192.168.0.223,5
909,129,-255.1249,456.1262,124,2,192.168.0.223,6
910,130,-126.1763,-508.559,421,1,192.168.0.224,0
911,130,-125.7653,-506.9019,424,1,192.168.0.224,1
912,130,-127.6895,-511.8841,427,1,192.168.0.224,2
913,130,-130.9254,-510.2007,430,1,192.168.0.224,3
914,130,-128.3923,-502.7975,433,1,192.168.0.224,4
915,130,-121.769,-505.2983,436,1,192.168.0.224,5
916,130,-120.4449,-510.5117,439,1,192.168.0.224,6
917,131,438.1422,290.8118,232,1,192.168.0.225,0
918,131,436.7196,289.8674,235,1,192.168.0.225,1
919,131,441.504,292.2415,238,1,192.168.0.225,2
920,131,442.7528,288.8144,241,1,192.168.0.225,3
921,131,435.8843,285.0665,244,1,192.168.0.225,4
922,131,432.6897,291.3846,247,1,192.168.0.225,5
923,131,435.235,296.1231,250,1,192.168.0.225,6
924,132,-521.3763,81.81747,169,3,192.168.0.222,0
925,132,-519.6896,81.55291,172,3,192.168.0.222,1
926,132,-524.821,83.03413,175,3,192.168.0.222,2
927,132,-523.4269,86.40479,178,3,192.168.0.222,3
928,132,-515.8306,84.52869,181,3,192.168.0.222,4
929,132,-517.7429,77.71203,184,3,192.168.0.222,5
930,132,-522.8205,75.93728,187,3,192.168.0.222,6
931,133,330.3522,-413.9832,484,2,192.168.0.226,0
932,133,329.2871,-412.6487,487,2,192.168.0.226,1
933,133,332.0703,-417.2072,490,2,192.168.0.226,2
934,133,328.7655,-418.7509,493,2,192.168.0.226,3
935,133,324.4315,-412.2362,496,2,192.168.0.226,4
936,133,330.4461,-408.5015,499,2,192.168.0.226,5
937,133,335.3891,-410.6228,502,2,192.168.0.226,6
938,134,36.17741,530.2765,295,2,192.168.0.221,0
939,134,36.06134,528.573,298,2,192.168.0.221,1
940,134,37.08827,533.8143,301,2,192.168.0.221,2
941,134,40.56789,532.7202,304,2,192.168.0.221,3
942,134,39.3631,524.989,307,2,192.168.0.221,4
943,134,32.40536,526.2979,310,2,192.168.0.221,5
944,134,30.19348,531.201,313,2,192.168.0.221,6
945,135,-386.2239,-367.8593,211,3,192.168.0.224,0
946,135,-384.9877,-366.6816,214,3,192.168.0.224,1
947,135,-389.2853,-369.8527,217,3,192.168.0.224,2
948,135,-391.1121,-366.6955,220,3,192.168.0.224,3
949,135,-385.0013,-361.8085,223,3,192.168.0.224,4
950,135,-380.755,-367.4735,226,3,192.168.0.224,5
951,135,-382.4361,-372.583,229,3,192.168.0.224,6
952,136,535.1342,10.39374,43,3,192.168.0.225,0
953,136,533.4271,10.36045,46,3,192.168.0.225,1
954,136,538.738,9.795671,49,3,192.168.0.225,2
955,136,537.9524,6.233727,52,3,192.168.0.225,3
956,136,530.1454,6.757985,55,3,192.168.0.225,4
957,136,530.8411,13.80352,58,3,192.168.0.225,5
958,136,535.532,16.43559,61,3,192.168.0.225,6
959,137,-403.0029,355.0388,484,1,192.168.0.223,0
960,137,-401.7216,353.9102,487,1,192.168.0.223,1
961,137,-405.2563,357.9142,490,1,192.168.0.223,2
962,137,-402.271,360.01,493,1,192.168.0.223,3
