BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
47,-59.71754,465.1165,468.9345,352.6837,379,6,355,468.5514,-18.95271
48,-159.4429,440.996,468.9345,340.1224,400,6,340,468.9334,1.002155
49,-251.5356,395.7644,468.9345,327.5612,421,6,330,468.5098,-19.95399
50,-331.5868,331.5868,468.9345,315,442,6,315,468.9344,-4.315837E-05
51,-395.7644,251.5356,468.9345,302.4388,463,6,300,468.5098,19.95399
52,-440.996,159.4429,468.9345,289.8776,484,6,290,468.9335,-1.002202
53,-465.1165,59.71754,468.9345,277.3163,1,6,275,468.5514,18.95266
54,-465.1165,-59.71751,468.9345,262.6837,232,14,265,468.5514,-18.95265
55,-440.996,-159.4429,468.9345,250.1224,211,14,250,468.9334,1.002183
56,-395.7644,-251.5356,468.9345,237.5612,190,14,240,468.5098,-19.95402
57,-331.5868,-331.5868,468.9345,225,169,14,225,468.9345,-3.051758E-05
58,-251.5356,-395.7643,468.9345,212.4388,148,14,210,468.5098,19.9541
59,-159.4429,-440.996,468.9345,199.8775,127,14,200,468.9334,-1.002162
60,-59.71736,-465.1166,468.9345,187.3163,106,14,185,468.5514,18.95255
61,59.71781,-465.1165,468.9345,172.6837,64,30,175,468.5514,-18.95299
62,159.4433,-440.9959,468.9345,160.1224,85,30,160,468.9334,1.00173
63,251.536,-395.7641,468.9345,147.5612,106,30,150,468.5098,-19.95458
64,331.5872,-331.5864,468.9346,134.9999,127,30,135,468.9346,-0.0006488126
65,395.7647,-251.535,468.9345,122.4387,148,30,120,468.5098,19.95321
66,440.9964,-159.4422,468.9345,109.8774,169,30,110,468.9335,-1.003105
67,465.1167,-59.71661,468.9345,97.31622,190,30,95,468.5514,18.95165
68,568.2668,59.7706,571.4014,83.99567,169,22,85,571.3138,-10.01545
69,546.0066,168.453,571.4014,72.85406,190,22,75,571.0007,-21.3962
70,503.1648,270.7855,571.4014,61.71243,211,22,60,571.1462,17.07526
71,441.3563,362.9108,571.4014,50.5708,232,22,50,571.373,5.692516
72,362.9108,441.3563,571.4014,39.4292,253,22,40,571.373,-5.69254
73,270.7854,503.1649,571.4014,28.28757,274,22,30,571.1462,-17.07533
74,168.4529,546.0066,571.4014,17.14594,295,22,15,571.0007,21.39605
75,59.77052,568.2668,571.4015,6.004333,316,22,5,571.3138,10.01533
76,-59.77069,568.2668,571.4014,353.9957,358,6,355,571.3138,-10.01553
77,-168.4531,546.0066,571.4014,342.8541,337,6,345,571.0007,-21.39627
78,-270.7856,503.1648,571.4014,331.7124,316,6,330,571.1462,17.07522
79,-362.911,441.3562,571.4015,320.5708,295,6,320,571.3732,5.692352
80,-441.3563,362.9106,571.4014,309.4292,274,6,310,571.373,-5.692696
81,-503.1649,270.7853,571.4014,298.2875,253,6,300,571.1462,-17.07549
82,-546.0066,168.4528,571.4014,287.1459,232,6,285,571.0007,21.39598
83,-568.2668,59.77041,571.4015,276.0043,211,6,275,571.3138,10.01518
84,-568.2668,-59.77078,571.4014,263.9957,442,14,265,571.3138,-10.01559
85,-546.0066,-168.4532,571.4015,252.854,463,14,255,571.0007,-21.39635
86,-503.1647,-270.7857,571.4014,241.7124,484,14,240,571.1462,17.07506
87,-441.3561,-362.911,571.4014,230.5708,1,14,230,571.3731,5.692266
88,-362.9105,-441.3565,571.4014,219.4291,22,14,220,571.3729,-5.692876
89,-270.7852,-503.165,571.4015,208.2875,43,14,210,571.1462,-17.07564
90,-168.4526,-546.0067,571.4014,197.1459,64,14,195,571.0006,21.39581
91,-59.77019,-568.2668,571.4014,186.0043,85,14,185,571.3138,10.01505
92,59.77101,-568.2668,571.4016,173.9956,43,30,175,571.3137,-10.01585
93,168.4534,-546.0064,571.4014,162.854,22,30,165,571.0006,-21.39666
94,270.7859,-503.1646,571.4014,151.7124,1,30,150,571.1463,17.0748
95,362.9111,-441.356,571.4014,140.5708,484,30,140,571.373,5.692039
96,441.3566,-362.9105,571.4014,129.4291,463,30,130,571.3731,-5.693126
97,503.165,-270.785,571.4014,118.2875,442,30,120,571.1462,-17.0759
98,546.0068,-168.4525,571.4016,107.1459,421,30,105,571.0008,21.39552
99,568.2668,-59.77009,571.4014,96.00427,400,30,95,571.3136,10.01477
100,671.2095,59.80137,673.8682,84.90869,463,21,85,673.8674,-1.074046
101,653.9655,162.5661,673.8683,76.0401,484,21,75,673.7573,12.23196
102,621.0844,261.4436,673.8684,67.17148,1,21,65,673.3845,25.53324
103,573.3526,354.0698,673.8684,58.30289,22,21,60,673.5728,-19.95717
104,511.9113,438.2298,673.8683,49.4343,43,21,50,673.8356,-6.653248
105,438.2298,511.9114,673.8684,40.5657,64,21,40,673.8356,6.65317
106,354.0697,573.3527,673.8684,31.69708,85,21,30,673.5728,19.95703
107,261.4435,621.0845,673.8684,22.82849,106,21,25,673.3845,-25.53334
108,162.566,653.9655,673.8683,13.9599,127,21,15,673.7573,-12.23208
109,59.80124,671.2095,673.8682,5.091309,148,21,5,673.8674,1.073875
110,-59.80146,671.2095,673.8682,354.9087,190,5,355,673.8674,-1.074119
111,-162.5661,653.9655,673.8683,346.0401,169,5,345,673.7573,12.23187
112,-261.4437,621.0844,673.8684,337.1715,148,5,335,673.3845,25.53321
113,-354.0698,573.3526,673.8684,328.3029,127,5,330,673.5728,-19.95714
114,-438.2299,511.9113,673.8684,319.4343,106,5,320,673.8356,-6.653255
115,-511.9113,438.2299,673.8684,310.5657,85,5,310,673.8356,6.653255
116,-573.3526,354.0698,673.8684,301.6971,64,5,300,673.5728,19.95714
117,-621.0844,261.4437,673.8684,292.8285,43,5,295,673.3845,-25.53321
118,-653.9655,162.5662,673.8684,283.96,22,5,285,673.7573,-12.23187
119,-671.2095,59.80162,673.8682,275.0913,1,5,275,673.8674,1.074198
120,-671.2095,-59.80109,673.8682,264.9087,232,13,265,673.8674,-1.073712
121,-653.9658,-162.5657,673.8685,256.0401,253,13,255,673.7576,12.2324
122,-621.0847,-261.4432,673.8685,247.1715,274,13,245,673.3845,25.5337
123,-573.3529,-354.0693,673.8684,238.3029,295,13,240,673.5728,-19.95662
124,-511.9117,-438.2294,673.8683,229.4343,316,13,230,673.8355,-6.652736
125,-438.2302,-511.9109,673.8683,220.5657,337,13,220,673.8354,6.653915
126,-354.0703,-573.3523,673.8684,211.6971,358,13,210,673.5729,19.95783
127,-261.4442,-621.0842,673.8684,202.8286,379,13,205,673.3847,-25.53259
128,-162.5667,-653.9655,673.8685,193.96,400,13,195,673.7575,-12.23127
129,-59.80215,-671.2095,673.8683,185.0914,421,13,185,673.8675,1.074835
130,59.80056,-671.2098,673.8685,174.9088,379,29,175,673.8677,-1.073216
131,162.5652,-653.9658,673.8684,166.0402,358,29,165,673.7573,12.23288
132,261.4427,-621.0848,673.8685,157.1716,337,29,155,673.3845,25.53414
133,354.069,-573.3532,673.8685,148.303,316,29,150,673.5729,-19.95623
134,438.229,-511.9121,673.8684,139.4344,295,29,140,673.8356,-6.652263
135,511.9107,-438.2306,673.8684,130.5658,274,29,130,673.8356,6.654185
136,573.3521,-354.0708,673.8684,121.6972,253,29,120,673.5729,19.95815
137,621.084,-261.4447,673.8685,112.8286,232,29,115,673.3846,-25.53225
138,653.9651,-162.5673,673.8683,103.96,211,29,105,673.7573,-12.23088
139,671.2095,-59.80268,673.8682,95.09143,190,29,95,673.8675,1.075159
140,774.0271,59.82078,776.3353,85.58069,232,20,85,776.2955,7.867761
141,757.8289,168.4988,776.3353,77.46454,253,20,75,775.6172,33.3832
142,726.4499,273.8013,776.3354,69.34842,274,20,70,776.285,-8.82858
143,680.5183,373.6192,776.3353,61.23227,295,20,60,776.1557,16.69547
144,620.9547,465.9526,776.3353,53.11615,316,20,55,775.9156,-25.52104
145,548.9518,548.9519,776.3351,45,337,20,45,776.3351,-0.0001220703
146,465.9525,620.9548,776.3353,36.88385,358,20,35,775.9156,25.52093
147,373.619,680.5183,776.3352,28.76773,379,20,30,776.1557,-16.69555
148,273.8012,726.4499,776.3353,20.65158,400,20,20,776.285,8.828473
149,168.4986,757.8289,776.3353,12.53546,421,20,15,775.6171,-33.38338
150,59.82061,774.0272,776.3353,4.419312,442,20,5,776.2954,-7.867984
151,-59.82096,774.0271,776.3353,355.5807,484,4,355,776.2954,7.867595
152,-168.499,757.8289,776.3353,347.4645,463,4,345,775.6172,33.38304
153,-273.8016,726.4496,776.3352,339.3484,442,4,340,776.2849,-8.8289
154,-373.6193,680.5183,776.3353,331.2323,421,4,330,776.1557,16.69542
155,-465.9527,620.9546,776.3353,323.1161,400,4,325,775.9156,-25.52115
156,-548.952,548.9517,776.3351,315,379,4,315,776.3351,-0.0001726335
157,-620.9548,465.9524,776.3353,306.8839,358,4,305,775.9156,25.52082
158,-680.5184,373.619,776.3353,298.7677,337,4,300,776.1557,-16.69572
159,-726.4499,273.8011,776.3353,290.6516,316,4,290,776.285,8.82833
160,-757.829,168.4985,776.3353,282.5355,295,4,285,775.6173,-33.38361
161,-774.0272,59.82048,776.3353,274.4193,274,4,275,776.2954,-7.868178
162,-774.0271,-59.82099,776.3353,265.5807,1,12,265,776.2954,7.867602
163,-757.8289,-168.499,776.3353,257.4645,22,12,255,775.6172,33.38305
164,-726.4496,-273.8016,776.3352,249.3484,43,12,250,776.2849,-8.8289
165,-680.5181,-373.6194,776.3351,241.2322,64,12,240,776.1557,16.69517
166,-620.9545,-465.9528,776.3353,233.1161,85,12,235,775.9156,-25.5213
167,-548.9517,-548.9521,776.3353,225,106,12,225,776.3353,-0.0003908157
168,-465.9523,-620.9549,776.3353,216.8838,127,12,215,775.9156,25.5208
169,-373.619,-680.5183,776.3352,208.7677,148,12,210,776.1556,-16.69553
170,-273.8013,-726.4499,776.3354,200.6516,169,12,200,776.2852,8.828664
171,-168.4989,-757.8289,776.3353,192.5355,190,12,195,775.6171,-33.38304
172,-59.8211,-774.0271,776.3353,184.4193,211,12,185,776.2955,-7.867422
173,59.82038,-774.0272,776.3353,175.5807,169,28,175,776.2955,7.868169
174,168.4982,-757.829,776.3353,167.4646,148,28,165,775.6172,33.38378
175,273.8007,-726.4499,776.3351,159.3484,127,28,160,776.2849,-8.827993
176,373.6184,-680.5187,776.3352,151.2323,106,28,150,776.1556,16.69626
177,465.9517,-620.9553,776.3353,143.1162,85,28,145,775.9156,-25.52013
178,548.951,-548.9528,776.3353,135.0001,64,28,135,776.3352,0.001079822
179,620.9538,-465.9536,776.3353,126.884,43,28,125,775.9156,25.52225
180,680.5177,-373.6205,776.3353,118.7678,22,28,120,776.1559,-16.69418
181,726.4492,-273.8029,776.3353,110.6517,1,28,110,776.285,8.830157
182,757.8285,-168.5006,776.3353,102.5356,484,28,105,775.6173,-33.38157
183,774.027,-59.82282,776.3353,94.41946,463,28,95,776.2955,-7.865937
184,876.763,59.83381,878.8023,86.09595,463,19,85,878.6415,16.80879
185,863.3699,163.9685,878.8021,79.24664,484,19,80,878.7261,-11.5548
186,837.6534,265.7627,878.802,72.39731,1,19,70,878.033,36.75908
187,799.9808,363.7636,878.8021,65.54797,22,19,65,878.762,8.404715
188,750.8894,456.5722,878.8021,58.69864,43,19,60,878.5755,-19.95838
189,691.0802,542.8639,878.8021,51.8493,64,19,50,878.3444,28.35987
190,621.407,621.407,878.8021,45,85,19,45,878.8022,0
191,542.8638,691.0802,878.802,38.15067,106,19,40,878.3444,-28.36
192,456.5722,750.8894,878.8021,31.30136,127,19,30,878.5753,19.95845
193,363.7636,799.9808,878.8021,24.45203,148,19,25,878.762,-8.404687
194,265.7627,837.6534,878.802,17.60269,169,19,20,878.033,-36.75913
195,163.9684,863.3699,878.8021,10.75336,190,19,10,878.7261,11.55474
196,59.83378,876.763,878.8023,3.904053,211,19,5,878.6415,-16.80889
197,-59.83385,876.763,878.8023,356.0959,253,3,355,878.6415,16.80879
198,-163.9685,863.3699,878.8021,349.2466,232,3,350,878.7261,-11.55485
199,-265.7627,837.6534,878.8021,342.3973,211,3,340,878.0328,36.75906
200,-363.7636,799.9808,878.8021,335.548,190,3,335,878.762,8.40477
201,-456.5722,750.8894,878.8021,328.6987,169,3,330,878.5755,-19.95835
202,-542.8639,691.0802,878.8021,321.8493,148,3,320,878.3443,28.35995
203,-621.407,621.407,878.8021,315,127,3,315,878.8022,0
204,-691.0802,542.8638,878.802,308.1507,106,3,310,878.3444,-28.36
205,-750.8894,456.5722,878.8021,301.3013,85,3,300,878.5755,19.95835
206,-799.9808,363.7634,878.8021,294.452,64,3,295,878.7618,-8.40493
207,-837.6536,265.7627,878.8022,287.6027,43,3,290,878.0331,-36.75927
208,-863.3699,163.9684,878.8021,280.7534,22,3,280,878.7261,11.55462
209,-876.763,59.83373,878.8023,273.9041,1,3,275,878.6415,-16.80901
210,-876.763,-59.83389,878.8023,266.0959,232,11,265,878.6415,16.80879
211,-863.3699,-163.9685,878.8021,259.2466,253,11,260,878.7261,-11.55484
212,-837.6534,-265.7628,878.8021,252.3973,274,11,250,878.0329,36.75904
213,-799.9808,-363.7636,878.8021,245.548,295,11,245,878.762,8.404715
214,-750.8894,-456.5723,878.8021,238.6986,316,11,240,878.5754,-19.95851
215,-691.0801,-542.8639,878.802,231.8493,337,11,230,878.3443,28.35983
216,-621.4069,-621.4071,878.8021,225,358,11,225,878.8021,-0.0002729575
217,-542.8639,-691.0802,878.8021,218.1507,379,11,220,878.3442,-28.35977
218,-456.5724,-750.8894,878.8022,211.3014,400,11,210,878.5754,19.95867
219,-363.7639,-799.9807,878.8021,204.452,421,11,205,878.762,-8.404303
220,-265.7633,-837.6533,878.8021,197.6027,442,11,200,878.0331,-36.75842
221,-163.9693,-863.3697,878.8021,190.7534,463,11,190,878.7261,11.55569
222,-59.83486,-876.7628,878.8021,183.9041,484,11,185,878.6414,-16.80772
223,59.83278,-876.763,878.8022,176.096,442,27,175,878.6414,16.80984
224,163.9672,-863.3701,878.8021,169.2467,421,27,170,878.7261,-11.55358
225,265.7613,-837.6539,878.8021,162.3974,400,27,160,878.033,36.76053
226,363.7621,-799.9814,878.8021,155.5481,379,27,155,878.7619,8.406297
227,456.5706,-750.8904,878.8021,148.6988,358,27,150,878.5754,-19.9567
228,542.8622,-691.0815,878.802,141.8495,337,27,140,878.3442,28.36189
229,621.4054,-621.4086,878.8021,135.0002,316,27,135,878.8021,0.002073399
230,691.0789,-542.8657,878.8021,128.1508,295,27,130,878.3445,-28.35778
231,750.8882,-456.5744,878.8022,121.3015,274,27,120,878.5756,19.96076
232,799.9797,-363.7662,878.8021,114.4522,253,27,115,878.762,-8.402091
233,837.6526,-265.7655,878.8021,107.6029,232,27,110,878.0331,-36.75634
234,863.3693,-163.9716,878.8021,100.7536,211,27,100,878.7262,11.55778
235,876.7627,-59.83721,878.8022,93.90427,190,27,95,878.6415,-16.80564
236,979.4425,59.84298,981.269,86.50363,169,18,85,980.931,25.74878
237,966.7115,168.3973,981.269,80.11847,190,18,80,981.267,2.028711
238,941.9871,274.8624,981.2691,73.73328,211,18,75,981.0294,-21.69251
239,905.5758,377.9175,981.2691,67.34811,232,18,65,980.4453,40.20333
240,857.9293,476.2838,981.269,60.96295,253,18,60,981.1305,16.49082
241,799.639,568.7412,981.2691,54.57776,274,18,55,981.2425,-7.231462
242,731.4279,654.1425,981.2691,48.1926,295,18,50,980.7808,-30.94944
243,654.1422,731.4279,981.269,41.8074,316,18,40,980.7808,30.94916
244,568.7411,799.6391,981.2691,35.42224,337,18,35,981.2425,7.231292
245,476.2837,857.9293,981.269,29.03705,358,18,30,981.1304,-16.49085
246,377.9173,905.5759,981.2692,22.65189,379,18,25,980.4452,-40.20349
247,274.8622,941.9871,981.269,16.26672,400,18,15,981.0292,21.69229
248,168.3972,966.7117,981.2691,9.881531,421,18,10,981.267,-2.028943
249,59.84278,979.4425,981.269,3.496368,442,18,5,980.931,-25.74903
250,-59.84322,979.4425,981.269,356.5036,484,2,355,980.931,25.74857
251,-168.3976,966.7115,981.269,350.1184,463,2,350,981.267,2.028481
252,-274.8627,941.987,981.2691,343.7333,442,2,345,981.0294,-21.69276
253,-377.9177,905.5757,981.2692,337.3481,421,2,335,980.4453,40.20311
254,-476.284,857.9292,981.2691,330.9629,400,2,330,981.1305,16.4906
255,-568.7414,799.6388,981.2691,324.5778,379,2,325,981.2423,-7.231662
256,-654.1426,731.4276,981.269,318.1926,358,2,320,980.7809,-30.94967
257,-731.4282,654.1422,981.2692,311.8074,337,2,310,980.781,30.94894
258,-799.6393,568.7408,981.2692,305.4222,316,2,305,981.2424,7.230967
259,-857.9294,476.2834,981.269,299.037,295,2,300,981.1304,-16.49128
260,-905.5759,377.9171,981.2691,292.6519,274,2,295,980.4451,-40.20382
261,-941.9872,274.862,981.269,286.2667,253,2,285,981.0292,21.69196
262,-966.7117,168.3968,981.269,279.8815,232,2,280,981.267,-2.029329
263,-979.4425,59.8425,981.269,273.4963,211,2,275,980.9311,-25.7494
264,-979.4425,-59.84338,981.269,266.5036,442,10,265,980.931,25.74845
265,-966.7115,-168.3977,981.269,260.1184,463,10,260,981.267,2.028361
266,-941.9869,-274.8628,981.269,253.7332,484,10,255,981.0294,-21.69294
267,-905.5756,-377.9178,981.2691,247.3481,1,10,245,980.4453,40.20289
268,-857.929,-476.2842,981.269,240.9629,22,10,240,981.1305,16.4903
269,-799.6387,-568.7416,981.2691,234.5777,43,10,235,981.2424,-7.231917
270,-731.4276,-654.1428,981.2691,228.1926,64,10,230,980.7809,-30.94999
271,-654.1419,-731.4282,981.269,221.8074,85,10,220,980.7808,30.94891
272,-568.7407,-799.6393,981.2691,215.4222,106,10,215,981.2424,7.231002
273,-476.2835,-857.9294,981.269,209.037,127,10,210,981.1304,-16.49101
274,-377.9173,-905.5758,981.2691,202.6519,148,10,205,980.4451,-40.20338
275,-274.8625,-941.9871,981.2691,196.2667,169,10,195,981.0294,21.6927
276,-168.3976,-966.7115,981.269,189.8816,190,10,190,981.2671,-2.02834
277,-59.84351,-979.4425,981.269,183.4964,211,10,185,980.9312,-25.74823
278,59.8426,-979.4425,981.269,176.5036,169,26,175,980.931,25.74916
279,168.3967,-966.7117,981.269,170.1185,148,26,170,981.267,2.029273
280,274.8616,-941.9872,981.269,163.7333,127,26,165,981.0293,-21.69173
281,377.9165,-905.5761,981.269,157.3482,106,26,155,980.4451,40.20425
282,476.2827,-857.93,981.2691,150.963,85,26,150,981.1305,16.492
283,568.7399,-799.6398,981.269,144.5779,64,26,145,981.2423,-7.230072
284,654.1412,-731.4289,981.269,138.1927,43,26,140,980.7809,-30.94787
285,731.4266,-654.1438,981.269,131.8075,22,26,130,980.7808,30.95112
286,799.6378,-568.7429,981.2691,125.4224,1,26,125,981.2424,7.233307
287,857.928,-476.2858,981.2689,119.0372,484,26,120,981.1304,-16.48863
288,905.5748,-377.9198,981.2691,112.652,463,26,115,980.4453,-40.201
289,941.9863,-274.8651,981.269,106.2669,442,26,105,981.0293,21.69506
290,966.7111,-168.4003,981.269,99.88171,421,26,100,981.267,-2.025992
291,979.4425,-59.84616,981.2691,93.49655,400,26,95,980.9313,-25.7459
292,1082.082,59.84968,1083.736,86.83423,337,17,85,1083.181,34.68772
293,1071.141,164.7435,1083.736,81.25632,358,17,80,1083.476,23.76096
294,1050.056,268.0772,1083.736,75.67841,379,17,75,1083.66,12.83187
295,1019.027,368.8722,1083.736,70.10052,400,17,70,1083.734,1.901444
296,978.3483,466.174,1083.736,64.52264,421,17,65,1083.699,-9.029275
297,928.4042,559.0609,1083.736,58.94473,442,17,60,1083.552,-19.95884
298,869.6682,646.6537,1083.736,53.36685,463,17,55,1083.296,-30.88656
299,802.6961,728.1225,1083.736,47.78894,484,17,50,1082.929,-41.81107
300,728.1225,802.6961,1083.736,42.21106,1,17,40,1082.929,41.81108
301,646.6536,869.6682,1083.736,36.63315,22,17,35,1083.296,30.88646
302,559.0609,928.4042,1083.736,31.05527,43,17,30,1083.552,19.95892
303,466.1739,978.3483,1083.736,25.47736,64,17,25,1083.698,9.029225
304,368.8722,1019.027,1083.736,19.89948,85,17,20,1083.734,-1.901473
305,268.0772,1050.056,1083.736,14.32159,106,17,15,1083.66,-12.83192
306,164.7435,1071.141,1083.736,8.743683,127,17,10,1083.476,-23.761
307,59.8497,1082.082,1083.736,3.165771,148,17,5,1083.181,-34.68777
308,-59.84966,1082.082,1083.736,356.8342,190,1,355,1083.181,34.68777
309,-164.7435,1071.141,1083.736,351.2563,169,1,350,1083.476,23.76103
310,-268.0771,1050.056,1083.736,345.6784,148,1,345,1083.66,12.83192
311,-368.8722,1019.027,1083.736,340.1005,127,1,340,1083.734,1.901465
312,-466.1739,978.3483,1083.736,334.5226,106,1,335,1083.698,-9.029117
313,-559.061,928.4042,1083.736,328.9447,85,1,330,1083.552,-19.95881
314,-646.6539,869.6679,1083.736,323.3668,64,1,325,1083.296,-30.8868
315,-728.1228,802.696,1083.736,317.7889,43,1,320,1082.929,-41.81137
316,-802.6964,728.1221,1083.736,312.211,22,1,310,1082.929,41.81064
317,-869.6683,646.6533,1083.736,306.6331,1,1,305,1083.296,30.88604
318,-928.4047,559.0604,1083.736,301.0552,484,1,300,1083.552,19.95812
319,-978.3486,466.1732,1083.736,295.4773,463,1,295,1083.698,9.028327
320,-1019.028,368.8713,1083.736,289.8994,442,1,290,1083.734,-1.902388
321,-1050.057,268.0761,1083.736,284.3215,421,1,285,1083.66,-12.83305
322,-1071.141,164.7423,1083.736,278.7437,400,1,280,1083.475,-23.76229
323,-1082.082,59.84836,1083.736,273.1657,379,1,275,1083.181,-34.6892
324,-1082.082,-59.85087,1083.736,266.8341,106,9,265,1083.181,34.68661
325,-1071.141,-164.7448,1083.736,261.2562,127,9,260,1083.476,23.75973
326,-1050.056,-268.0786,1083.736,255.6783,148,9,255,1083.66,12.8305
327,-1019.027,-368.8736,1083.736,250.1004,169,9,250,1083.734,1.899929
328,-978.3477,-466.1755,1083.736,244.5225,190,9,245,1083.698,-9.030916
329,-928.4033,-559.0626,1083.736,238.9446,211,9,240,1083.552,-19.96078
330,-869.6669,-646.6553,1083.736,233.3667,232,9,235,1083.296,-30.88859
331,-802.6948,-728.1241,1083.736,227.7888,253,9,230,1082.929,-41.81324
332,-728.1212,-802.6976,1083.736,222.2109,274,9,220,1082.929,41.80925
333,-646.652,-869.6694,1083.736,216.633,295,9,215,1083.296,30.88451
334,-559.0592,-928.4053,1083.736,211.0551,316,9,210,1083.552,19.95692
335,-466.1721,-978.3493,1083.736,205.4773,337,9,205,1083.698,9.027208
336,-368.8704,-1019.028,1083.736,199.8994,358,9,200,1083.734,-1.903295
337,-268.0754,-1050.057,1083.736,194.3215,379,9,195,1083.66,-12.83361
338,-164.7419,-1071.141,1083.736,188.7436,400,9,190,1083.476,-23.7626
339,-59.84819,-1082.082,1083.736,183.1657,421,9,185,1083.18,-34.68919
340,59.85131,-1082.082,1083.736,176.8341,379,25,175,1083.181,34.68608
341,164.745,-1071.141,1083.736,171.2562,358,25,170,1083.476,23.75944
342,268.0785,-1050.056,1083.736,165.6783,337,25,165,1083.66,12.8305
343,368.8733,-1019.027,1083.736,160.1005,316,25,160,1083.734,1.900208
344,466.1749,-978.3478,1083.736,154.5226,295,25,155,1083.698,-9.030403
345,559.0617,-928.4037,1083.736,148.9447,274,25,150,1083.552,-19.9599
346,646.6544,-869.6676,1083.736,143.3668,253,25,145,1083.296,-30.88754
347,728.1232,-802.6956,1083.736,137.7889,232,25,140,1082.929,-41.81201
348,802.6964,-728.1221,1083.736,132.211,211,25,130,1082.929,41.81043
349,869.6683,-646.6533,1083.736,126.6331,190,25,125,1083.296,30.88592
350,928.4044,-559.0607,1083.736,121.0552,169,25,120,1083.552,19.95834
351,978.3484,-466.1739,1083.736,115.4774,148,25,115,1083.698,9.028872
352,1019.027,-368.8722,1083.736,109.8995,127,25,110,1083.734,-1.901715
353,1050.056,-268.0773,1083.736,104.3216,106,25,105,1083.66,-12.83205
354,1071.141,-164.7438,1083.736,98.74371,85,25,100,1083.476,-23.76103
