BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
156,-841.185,-310.924,896.8087,249.7144,1,Path11,250,896.7976,-4.470712
157,-787.9535,-428.2468,896.8088,241.4762,22,Path11,240,896.511,23.1041
158,-718.4602,-536.7316,896.8087,233.2381,43,Path11,235,896.3848,-27.57297
159,-634.1396,-634.1396,896.8089,225,64,Path11,225,896.8088,-6.103516E-05
160,-536.7318,-718.4602,896.8088,216.7619,85,Path11,215,896.3848,27.57315
161,-428.2468,-787.9536,896.8089,208.5237,106,Path11,210,896.5113,-23.10409
162,-310.9237,-841.1853,896.809,200.2856,127,Path11,200,896.7978,4.470441
163,-187.1837,-877.0567,896.8089,192.0475,148,Path11,190,896.2365,32.04073
164,-59.58078,-894.8274,896.8088,183.8093,169,Path11,185,896.6151,-18.63527
165,59.5825,-894.8274,896.8089,176.1906,43,Path25,175,896.6153,18.63357
166,187.1854,-877.0563,896.8088,167.9524,22,Path25,170,896.2363,-32.04248
167,310.9253,-841.1846,896.8089,159.7143,1,Path25,160,896.7977,-4.472169
168,428.2483,-787.9527,896.8088,151.4761,484,Path25,150,896.5112,23.10235
169,536.7332,-718.4592,896.8089,143.238,463,Path25,145,896.3848,-27.57487
170,634.1411,-634.1382,896.8089,134.9999,442,Path25,135,896.8089,-0.0022015
171,718.4615,-536.7299,896.8088,126.7617,421,Path25,125,896.3849,27.57061
172,787.9547,-428.2447,896.8089,118.5236,400,Path25,120,896.5112,-23.10672
173,841.186,-310.9215,896.8088,110.2855,379,Path25,110,896.7976,4.46787
174,877.0571,-187.1815,896.8089,102.0473,358,Path25,100,896.2365,32.0382
175,894.8277,-59.5785,896.809,93.80917,337,Path25,95,896.6152,-18.63784
176,1014.602,59.5913,1016.351,86.63867,379,Path17,85,1015.935,29.06389
177,999.969,181.7451,1016.351,79.69891,400,Path17,80,1016.337,-5.341181
178,970.6834,301.2359,1016.351,72.75909,421,Path17,75,1015.574,-39.7402
179,927.1746,416.3128,1016.351,65.81934,442,Path17,65,1016.247,14.53339
180,870.0804,525.2896,1016.351,58.87955,463,Path17,60,1016.157,-19.87393
181,800.2373,626.5696,1016.351,51.93979,484,Path17,50,1015.769,34.40247
182,718.6686,718.6686,1016.351,45,1,Path17,45,1016.351,0
183,626.5695,800.2374,1016.351,38.06021,22,Path17,40,1015.769,-34.40268
184,525.2895,870.0805,1016.351,31.12042,43,Path17,30,1016.157,19.87385
185,416.3126,927.1746,1016.351,24.18066,64,Path17,25,1016.247,-14.53353
186,301.2358,970.6834,1016.351,17.24088,85,Path17,15,1015.574,39.74003
187,181.7449,999.969,1016.351,10.30109,106,Path17,10,1016.337,5.340969
188,59.59111,1014.602,1016.351,3.361328,127,Path17,5,1015.935,-29.06413
189,-59.59145,1014.602,1016.351,356.6387,253,Path3,355,1015.935,29.06376
190,-181.7453,999.9689,1016.351,349.6989,232,Path3,350,1016.337,-5.34134
191,-301.2361,970.6832,1016.351,342.7591,211,Path3,345,1015.574,-39.74043
192,-416.313,927.1746,1016.351,335.8193,190,Path3,335,1016.247,14.53329
193,-525.2897,870.0804,1016.351,328.8795,169,Path3,330,1016.157,-19.87402
194,-626.5697,800.2373,1016.351,321.9398,148,Path3,320,1015.769,34.40242
195,-718.6686,718.6686,1016.351,315,127,Path3,315,1016.351,0
196,-800.2373,626.5697,1016.351,308.0602,106,Path3,310,1015.769,-34.40242
197,-870.0804,525.2897,1016.351,301.1205,85,Path3,300,1016.157,19.87402
198,-927.1745,416.313,1016.351,294.1807,64,Path3,295,1016.247,-14.53323
199,-970.6831,301.2363,1016.351,287.2409,43,Path3,285,1015.574,39.74049
