BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
186,837.6539,265.7628,878.8026,72.39731,1,Path11,70,878.0333,36.75912
187,799.9811,363.7637,878.8026,65.54797,22,Path11,65,878.7623,8.40474
188,750.8897,456.5724,878.8024,58.69864,43,Path11,60,878.5759,-19.9584
189,691.0805,542.8641,878.8024,51.8493,64,Path11,50,878.3447,28.3599
190,621.4073,621.4073,878.8026,45,85,Path11,45,878.8026,0
191,542.864,691.0805,878.8024,38.15067,106,Path11,40,878.3447,-28.36004
192,456.5724,750.8897,878.8024,31.30136,127,Path11,30,878.5759,19.95851
193,363.7637,799.9811,878.8026,24.45203,148,Path11,25,878.7623,-8.404713
194,265.7628,837.6539,878.8026,17.60269,169,Path11,20,878.0334,-36.75918
195,163.9685,863.3702,878.8026,10.75336,190,Path11,10,878.7265,11.55474
196,59.83381,876.7634,878.8027,3.904053,211,Path11,5,878.6418,-16.8089
197,-59.83389,876.7634,878.8027,356.0959,253,Path2,355,878.6418,16.80879
198,-163.9686,863.3702,878.8026,349.2466,232,Path2,350,878.7265,-11.55486
199,-265.7628,837.6539,878.8026,342.3973,211,Path2,340,878.0333,36.75909
200,-363.7637,799.9811,878.8026,335.548,190,Path2,335,878.7622,8.404792
201,-456.5724,750.8897,878.8024,328.6986,169,Path2,330,878.5757,-19.95837
202,-542.8641,691.0805,878.8024,321.8493,148,Path2,320,878.3447,28.36
203,-621.4073,621.4073,878.8026,315,127,Path2,315,878.8026,0
204,-691.0805,542.864,878.8024,308.1507,106,Path2,310,878.3447,-28.36004
205,-750.8897,456.5724,878.8024,301.3014,85,Path2,300,878.5757,19.95837
206,-799.9811,363.7636,878.8024,294.452,64,Path2,295,878.7623,-8.404932
207,-837.6539,265.7628,878.8026,287.6027,43,Path2,290,878.0334,-36.75924
208,-863.3702,163.9685,878.8026,280.7534,22,Path2,280,878.7265,11.55464
209,-876.7634,59.83376,878.8027,273.9041,1,Path2,275,878.6418,-16.80901
210,-876.7634,-59.83392,878.8027,266.0959,232,Path6,265,878.6418,16.80879
211,-863.3702,-163.9686,878.8026,259.2466,253,Path6,260,878.7265,-11.55484
212,-837.6539,-265.7629,878.8026,252.3973,274,Path6,250,878.0334,36.75909
213,-799.9811,-363.7637,878.8026,245.548,295,Path6,245,878.7623,8.404713
214,-750.8897,-456.5725,878.8024,238.6986,316,Path6,240,878.5758,-19.95851
215,-691.0804,-542.8641,878.8024,231.8493,337,Path6,230,878.3447,28.35983
216,-621.4072,-621.4074,878.8026,225,358,Path6,225,878.8026,-0.0002589502
217,-542.8641,-691.0805,878.8024,218.1507,379,Path6,220,878.3447,-28.35983
218,-456.5726,-750.8897,878.8026,211.3014,400,Path6,210,878.5759,19.95872
219,-363.7641,-799.981,878.8026,204.452,421,Path6,205,878.7624,-8.404331
220,-265.7634,-837.6537,878.8026,197.6027,442,Path6,200,878.0334,-36.75842
221,-163.9694,-863.3701,878.8026,190.7534,463,Path6,190,878.7264,11.5557
222,-59.83489,-876.7632,878.8026,183.9041,484,Path6,185,878.6418,-16.80773
223,59.83281,-876.7634,878.8026,176.096,442,Path15,175,878.6418,16.80984
224,163.9673,-863.3705,878.8026,169.2467,421,Path15,170,878.7265,-11.55359
225,265.7614,-837.6543,878.8026,162.3974,400,Path15,160,878.0333,36.76058
226,363.7623,-799.9818,878.8026,155.5481,379,Path15,155,878.7623,8.406297
227,456.5709,-750.8907,878.8024,148.6988,358,Path15,150,878.5759,-19.95674
228,542.8625,-691.0818,878.8024,141.8495,337,Path15,140,878.3446,28.36189
229,621.4057,-621.4089,878.8026,135.0002,316,Path15,135,878.8026,0.002071602
230,691.0792,-542.866,878.8026,128.1508,295,Path15,130,878.3448,-28.35786
231,750.8886,-456.5746,878.8027,121.3015,274,Path15,120,878.576,19.96075
232,799.98,-363.7663,878.8026,114.4522,253,Path15,115,878.7625,-8.402093
233,837.653,-265.7657,878.8026,107.6029,232,Path15,110,878.0335,-36.75635
234,863.3697,-163.9717,878.8026,100.7536,211,Path15,100,878.7266,11.55779
235,876.7631,-59.83724,878.8026,93.90427,190,Path15,95,878.6418,-16.80564
236,979.443,59.84301,981.2695,86.50363,169,Path10,85,980.9316,25.74878
237,966.712,168.3974,981.2695,80.11847,190,Path10,80,981.2674,2.028717
238,941.9875,274.8625,981.2695,73.73328,211,Path10,75,981.0298,-21.69253
239,905.5762,377.9177,981.2697,67.34811,232,Path10,65,980.4458,40.20335
240,857.9297,476.284,981.2695,60.96295,253,Path10,60,981.1311,16.49087
241,799.6393,568.7415,981.2695,54.57776,274,Path10,55,981.2429,-7.231512
242,731.4282,654.1428,981.2697,48.19257,295,Path10,50,980.7815,-30.94955
243,654.1425,731.4282,981.2694,41.8074,316,Path10,40,980.7812,30.94917
244,568.7414,799.6395,981.2697,35.42224,337,Path10,35,981.243,7.231327
245,476.2839,857.9297,981.2695,29.03705,358,Path10,30,981.1309,-16.4909
246,377.9175,905.5763,981.2697,22.65189,379,Path10,25,980.4457,-40.20349
247,274.8623,941.9875,981.2695,16.26672,400,Path10,15,981.0298,21.69229
248,168.3972,966.7121,981.2695,9.881531,421,Path10,10,981.2675,-2.028943
249,59.84282,979.443,981.2695,3.496368,442,Path10,5,980.9316,-25.74905
250,-59.84324,979.443,981.2695,356.5036,484,Path1,355,980.9316,25.74858
251,-168.3976,966.712,981.2695,350.1184,463,Path1,350,981.2675,2.028496
252,-274.8628,941.9875,981.2695,343.7333,442,Path1,345,981.0298,-21.69278
253,-377.9179,905.5761,981.2695,337.3481,421,Path1,335,980.4456,40.20313
254,-476.2843,857.9296,981.2695,330.9629,400,Path1,330,981.1309,16.49058
255,-568.7417,799.6392,981.2695,324.5778,379,Path1,325,981.2429,-7.231767
256,-654.1429,731.4279,981.2695,318.1926,358,Path1,320,980.7813,-30.94968
257,-731.4285,654.1425,981.2697,311.8074,337,Path1,310,980.7814,30.94894
258,-799.6397,568.7411,981.2697,305.4222,316,Path1,305,981.243,7.230937
259,-857.9299,476.2836,981.2695,299.037,295,Path1,300,981.1309,-16.49128
260,-905.5763,377.9172,981.2695,292.6519,274,Path1,295,980.4456,-40.20384
261,-941.9876,274.8621,981.2695,286.2667,253,Path1,285,981.0297,21.69198
262,-966.7121,168.3969,981.2695,279.8815,232,Path1,280,981.2674,-2.029329
263,-979.443,59.84253,981.2695,273.4963,211,Path1,275,980.9316,-25.7494
264,-979.443,-59.8434,981.2695,266.5036,442,Path5,265,980.9316,25.74847
265,-966.712,-168.3978,981.2695,260.1184,463,Path5,260,981.2675,2.02835
266,-941.9873,-274.8629,981.2695,253.7332,484,Path5,255,981.0297,-21.69294
267,-905.576,-377.918,981.2695,247.3481,1,Path6,245,980.4457,40.20286
268,-857.9294,-476.2844,981.2695,240.9629,22,Path6,240,981.1309,16.4903
269,-799.6391,-568.7419,981.2697,234.5777,43,Path6,235,981.2429,-7.232002
270,-731.4279,-654.1431,981.2697,228.1926,64,Path6,230,980.7814,-30.94994
271,-654.1422,-731.4285,981.2694,221.8074,85,Path6,220,980.7813,30.9489
272,-568.741,-799.6397,981.2697,215.4222,106,Path6,215,981.2431,7.231007
273,-476.2837,-857.9299,981.2695,209.037,127,Path6,210,981.1309,-16.49107
274,-377.9175,-905.5762,981.2695,202.6519,148,Path6,205,980.4456,-40.20343
275,-274.8627,-941.9875,981.2697,196.2667,169,Path6,195,981.0298,21.6927
276,-168.3977,-966.712,981.2695,189.8816,190,Path6,190,981.2676,-2.028355
277,-59.84353,-979.443,981.2695,183.4964,211,Path6,185,980.9316,-25.74824
278,59.84263,-979.443,981.2695,176.5037,169,Path15,175,980.9316,25.74916
279,168.3968,-966.7121,981.2695,170.1185,148,Path15,170,981.2674,2.029254
280,274.8617,-941.9877,981.2695,163.7333,127,Path15,165,981.0297,-21.69173
281,377.9167,-905.5765,981.2695,157.3482,106,Path15,155,980.4456,40.20428
282,476.2829,-857.9304,981.2697,150.963,85,Path15,150,981.131,16.49203
283,568.7402,-799.6401,981.2695,144.5779,64,Path15,145,981.2429,-7.230107
284,654.1415,-731.4292,981.2694,138.1927,43,Path15,140,980.7813,-30.94791
285,731.4269,-654.1441,981.2695,131.8075,22,Path15,130,980.7813,30.95111
286,799.6381,-568.7432,981.2695,125.4224,1,Path15,125,981.2429,7.233392
287,857.9285,-476.286,981.2694,119.0372,484,Path14,120,981.1309,-16.48863
288,905.5753,-377.92,981.2697,112.652,463,Path14,115,980.4457,-40.20103
289,941.9867,-274.8652,981.2695,106.2669,442,Path14,105,981.0297,21.69506
290,966.7115,-168.4003,981.2695,99.88171,421,Path14,100,981.2675,-2.026007
291,979.443,-59.84618,981.2697,93.49655,400,Path14,95,980.9319,-25.74591
292,1082.083,59.8497,1083.736,86.83423,337,Path9,85,1083.181,34.68774
293,1071.141,164.7436,1083.736,81.25632,358,Path9,80,1083.476,23.76101
294,1050.057,268.0773,1083.736,75.67841,379,Path9,75,1083.661,12.83189
295,1019.028,368.8723,1083.736,70.10052,400,Path9,70,1083.735,1.901444
296,978.3488,466.1743,1083.736,64.52264,421,Path9,65,1083.699,-9.029257
297,928.4047,559.0612,1083.736,58.94473,442,Path9,60,1083.553,-19.95884
298,869.6686,646.6541,1083.737,53.36685,463,Path9,55,1083.296,-30.8866
