StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
2235,319,-981.7997,468.6075,469,1,192.168.1.229,2
2236,319,-979.5026,471.4409,472,1,192.168.1.229,3
2237,319,-972.7563,467.4771,475,1,192.168.1.229,4
2238,319,-976.5325,461.4884,478,1,192.168.1.229,5
2239,319,-981.9053,461.2349,481,1,192.168.1.229,6
2226,318,-928.8707,559.3934,484,1,192.168.1.229,0
2227,318,-927.408,558.5126,487,1,192.168.1.229,1
2228,318,-931.6028,561.8187,490,1,192.168.1.229,2
2229,318,-929.0411,564.4153,493,1,192.168.1.229,3
2230,318,-922.712,559.8146,496,1,192.168.1.229,4
2231,318,-927.0524,554.2213,499,1,192.168.1.229,5
2232,318,-932.4245,554.4912,502,1,192.168.1.229,6
2219,317,-870.0997,647.03,1,2,192.168.1.229,0
2220,317,-868.7296,646.0113,4,2,192.168.1.229,1
2221,317,-872.5831,649.7094,7,2,192.168.1.229,2
2222,317,-869.7812,652.0447,10,2,192.168.1.229,3
2223,317,-863.9293,646.8506,13,2,192.168.1.229,4
2224,317,-868.7928,641.7057,16,2,192.168.1.229,5
2225,317,-874.1133,642.4964,19,2,192.168.1.229,6
2212,316,-803.0892,728.5391,22,2,192.168.1.229,0
2213,316,-801.8245,727.392,25,2,192.168.1.229,1
2214,316,-805.3004,731.4471,28,2,192.168.1.229,2
2215,316,-802.2847,733.4991,31,2,192.168.1.229,3
2216,316,-796.9654,727.7606,34,2,192.168.1.229,4
2217,316,-802.3058,723.1129,37,2,192.168.1.229,5
2218,316,-807.5243,724.4171,40,2,192.168.1.229,6
2205,315,-728.4733,803.1491,43,2,192.168.1.229,0
2206,315,-727.3261,801.8845,46,2,192.168.1.229,1
2207,315,-730.3914,806.2582,49,2,192.168.1.229,2
2208,315,-727.1905,808.0073,52,2,192.168.1.229,3
2209,315,-722.4542,801.7791,55,2,192.168.1.229,4
2210,315,-728.2212,797.6724,58,2,192.168.1.229,5
2211,315,-733.288,799.4777,61,2,192.168.1.229,6
2198,314,-646.9586,870.153,64,2,192.168.1.229,0
2199,314,-645.9398,868.7828,67,2,192.168.1.229,1
2200,314,-648.5654,873.4338,70,2,192.168.1.229,2
2201,314,-645.2097,874.8635,73,2,192.168.1.229,3
2202,314,-641.1011,868.2044,76,2,192.168.1.229,4
2203,314,-647.24,864.6777,79,2,192.168.1.229,5
2204,314,-652.1075,866.9669,82,2,192.168.1.229,6
2191,313,-559.3171,928.9166,85,2,192.168.1.229,0
2192,313,-558.4363,927.4539,88,2,192.168.1.229,1
2193,313,-560.5974,932.3381,91,2,192.168.1.229,2
2194,313,-557.1186,933.4349,94,2,192.168.1.229,3
2195,313,-553.6768,926.408,97,2,192.168.1.229,4
2196,313,-560.1293,923.4946,100,2,192.168.1.229,5
2197,313,-564.7513,926.246,103,2,192.168.1.229,6
2184,312,-466.379,978.8832,106,2,192.168.1.229,0
2185,312,-465.6446,977.3419,109,2,192.168.1.229,1
2186,312,-467.3207,982.4129,112,2,192.168.1.229,2
2187,312,-463.7518,983.1664,115,2,192.168.1.229,3
2188,312,-461.0092,975.8382,118,2,192.168.1.229,4
2189,312,-467.7145,973.5659,121,2,192.168.1.229,5
2190,312,-472.0471,976.7535,124,2,192.168.1.229,6
2177,311,-369.0243,1019.58,127,2,192.168.1.229,0
2178,311,-368.4431,1017.974,130,2,192.168.1.229,1
2179,311,-369.6184,1023.184,133,2,192.168.1.229,2
2180,311,-365.9932,1023.587,136,2,192.168.1.229,3
2181,311,-363.9759,1016.027,139,2,192.168.1.229,4
2182,311,-370.8702,1014.417,142,2,192.168.1.229,5
2183,311,-374.8725,1018.011,145,2,192.168.1.229,6
2170,310,-268.1749,1050.621,148,2,192.168.1.229,0
2171,310,-267.7525,1048.966,151,2,192.168.1.229,1
2172,310,-268.4158,1054.266,154,2,192.168.1.229,2
2173,310,-264.7686,1054.315,157,2,192.168.1.229,3
2174,310,-263.4957,1046.594,160,2,192.168.1.229,4
2175,310,-270.5139,1045.662,163,2,192.168.1.229,5
2176,310,-274.1479,1049.628,166,2,192.168.1.229,6
2163,309,-164.7859,1071.712,169,2,192.168.1.229,0
2164,309,-164.5263,1070.025,172,2,192.168.1.229,1
2165,309,-164.6714,1075.364,175,2,192.168.1.229,2
2166,309,-161.0367,1075.058,178,2,192.168.1.229,3
2167,309,-160.5202,1067.25,181,2,192.168.1.229,4
2168,309,-167.5958,1067.005,184,2,192.168.1.229,5
2169,309,-170.8271,1071.305,187,2,192.168.1.229,6
2156,308,-59.83636,1082.655,190,2,192.168.1.229,0
2157,308,-59.74207,1080.95,193,2,192.168.1.229,1
2158,308,-59.36748,1086.278,196,2,192.168.1.229,2
2159,308,-55.77973,1085.62,199,2,192.168.1.229,3
2160,308,-56.02462,1077.799,202,2,192.168.1.229,4
2161,308,-63.09052,1078.242,205,2,192.168.1.229,5
2162,308,-65.88856,1082.836,208,2,192.168.1.229,6
1841,263,-980.0097,59.92215,211,2,192.168.1.229,0
1842,263,-978.3055,59.81802,214,2,192.168.1.229,1
1843,263,-983.5539,60.80818,217,2,192.168.1.229,2
1844,263,-982.4842,64.29538,220,2,192.168.1.229,3
1845,263,-974.7447,63.14482,223,2,192.168.1.229,4
1846,263,-976.0048,56.17808,226,2,192.168.1.229,5
1847,263,-980.8923,53.93188,229,2,192.168.1.229,6
1834,262,-967.2665,168.5391,232,2,192.168.1.229,0
1835,262,-965.5844,168.246,235,2,192.168.1.229,1
1836,262,-970.6901,169.8137,238,2,192.168.1.229,2
1837,262,-969.2392,173.1603,241,2,192.168.1.229,3
1838,262,-961.6757,171.1562,244,2,192.168.1.229,4
1839,262,-963.7028,164.3728,247,2,192.168.1.229,5
1840,262,-968.8098,162.6841,250,2,192.168.1.229,6
1827,261,-942.5227,275.065,253,2,192.168.1.229,0
1828,261,-940.8837,274.5868,256,2,192.168.1.229,1
1829,261,-945.7833,276.7126,259,2,192.168.1.229,2
1830,261,-943.9693,279.877,262,2,192.168.1.229,3
1831,261,-936.6756,277.0442,265,2,192.168.1.229,4
1832,261,-939.4445,270.5283,268,2,192.168.1.229,5
1833,261,-944.7075,269.418,271,2,192.168.1.229,6
1820,260,-906.0855,378.1784,274,2,192.168.1.229,0
1821,260,-904.5098,377.5208,277,2,192.168.1.229,1
1822,260,-909.1427,380.1783,280,2,192.168.1.229,2
1823,260,-906.988,383.1215,283,2,192.168.1.229,3
1824,260,-900.0545,379.495,286,2,192.168.1.229,4
1825,260,-903.5309,373.3275,289,2,192.168.1.229,5
1826,260,-908.8848,372.8094,292,2,192.168.1.229,6
1813,259,-858.4069,476.5998,295,2,192.168.1.229,0
1814,259,-856.9141,475.7711,298,2,192.168.1.229,1
1815,259,-861.2227,478.9273,301,2,192.168.1.229,2
1816,259,-858.754,481.6125,304,2,192.168.1.229,3
1817,259,-852.2668,477.2375,307,2,192.168.1.229,4
1818,259,-856.4076,471.4949,310,2,192.168.1.229,5
1819,259,-861.7859,471.5754,313,2,192.168.1.229,6
1806,258,-800.0786,569.1084,316,2,192.168.1.229,0
1807,258,-798.6873,568.1188,319,2,192.168.1.229,1
1808,258,-802.618,571.7346,322,2,192.168.1.229,2
1809,258,-799.8661,574.1286,325,2,192.168.1.229,3
1810,258,-793.9057,569.0593,328,2,192.168.1.229,4
1811,258,-798.6595,563.8128,331,2,192.168.1.229,5
1812,258,-803.9955,564.491,334,2,192.168.1.229,6
1799,257,-731.8239,654.5562,337,2,192.168.1.229,0
1800,257,-730.5511,653.418,340,2,192.168.1.229,1
1801,257,-734.0555,657.4486,343,2,192.168.1.229,2
1802,257,-731.0543,659.5217,346,2,192.168.1.229,3
1803,257,-725.6948,653.821,349,2,192.168.1.229,4
1804,257,-731.0024,649.1356,352,2,192.168.1.229,5
1805,257,-736.2299,650.4031,355,2,192.168.1.229,6
1792,256,-654.4897,731.8831,358,2,192.168.1.229,0
1793,256,-653.3515,730.6104,361,2,192.168.1.229,1
1794,256,-656.3859,735.0057,364,2,192.168.1.229,2
1795,256,-653.1728,736.7322,367,2,192.168.1.229,3
1796,256,-648.4805,730.4708,370,2,192.168.1.229,4
1797,256,-654.2762,726.4048,373,2,192.168.1.229,5
1798,256,-659.3303,728.2457,376,2,192.168.1.229,6
1785,255,-569.0358,800.1301,379,2,192.168.1.229,0
1786,255,-568.0461,798.7388,382,2,192.168.1.229,1
1787,255,-570.5729,803.4442,385,2,192.168.1.229,2
1788,255,-567.1877,804.8027,388,2,192.168.1.229,3
1789,255,-563.2208,798.0583,391,2,192.168.1.229,4
1790,255,-569.4329,794.662,394,2,192.168.1.229,5
1791,255,-574.2509,797.0536,397,2,192.168.1.229,6
1778,254,-476.5219,858.4502,400,2,192.168.1.229,0
1779,254,-475.6932,856.9574,403,2,192.168.1.229,1
1780,254,-477.6809,861.9147,406,2,192.168.1.229,2
1781,254,-474.1657,862.8882,409,2,192.168.1.229,3
1782,254,-470.9734,855.7444,412,2,192.168.1.229,4
1783,254,-477.5246,853.0602,415,2,192.168.1.229,5
1784,254,-482.0468,855.9728,418,2,192.168.1.229,6
1771,253,-378.0962,906.1199,421,2,192.168.1.229,0
1772,253,-377.4386,904.5442,424,2,192.168.1.229,1
1773,253,-378.8627,909.6918,427,2,192.168.1.229,2
1774,253,-375.261,910.2684,430,2,192.168.1.229,3
1775,253,-372.883,902.8139,433,2,192.168.1.229,4
1776,253,-379.6921,900.8748,436,2,192.168.1.229,5
1777,253,-383.8623,904.2723,439,2,192.168.1.229,6
1764,252,-274.9795,942.5477,442,2,192.168.1.229,0
1765,252,-274.5012,940.9087,445,2,192.168.1.229,1
1766,252,-275.344,946.1827,448,2,192.168.1.229,2
1767,252,-271.7005,946.3552,451,2,192.168.1.229,3
1768,252,-270.1664,938.6825,454,2,192.168.1.229,4
1769,252,-277.1488,937.5127,457,2,192.168.1.229,5
1770,252,-280.9153,941.3528,460,2,192.168.1.229,6
1757,251,-168.4513,967.2818,463,2,192.168.1.229,0
1758,251,-168.1583,965.5997,466,2,192.168.1.229,1
1759,251,-168.4093,970.9348,469,2,192.168.1.229,2
1760,251,-164.7693,970.701,472,2,192.168.1.229,3
1761,251,-164.0979,962.9053,475,2,192.168.1.229,4
1762,251,-171.1671,962.5192,478,2,192.168.1.229,5
1763,251,-174.4832,966.7544,481,2,192.168.1.229,6
1750,250,-59.83321,980.0152,484,2,192.168.1.229,0
1751,250,-59.72909,978.311,487,2,192.168.1.229,1
1752,250,-59.38525,983.6408,490,2,192.168.1.229,2
1753,250,-55.79376,983.0037,493,2,192.168.1.229,3
1754,250,-55.99352,975.1816,496,2,192.168.1.229,4
1755,250,-63.06185,975.5842,499,2,192.168.1.229,5
1756,250,-65.88636,980.1619,502,2,192.168.1.229,6
1463,209,-877.3295,59.91741,1,3,192.168.1.229,0
1464,209,-875.626,59.80116,4,3,192.168.1.229,1
1465,209,-880.8672,60.82864,7,3,192.168.1.229,2
1466,209,-879.7728,64.30814,10,3,192.168.1.229,3
1467,209,-872.0416,63.10255,13,3,192.168.1.229,4
1468,209,-873.3513,56.14495,16,3,192.168.1.229,5
1469,209,-878.2546,53.93358,19,3,192.168.1.229,6
1456,208,-863.9224,164.119,22,3,192.168.1.229,0
1457,208,-862.2449,163.8005,25,3,192.168.1.229,1
1458,208,-867.3262,165.4457,28,3,192.168.1.229,2
1459,208,-865.8246,168.7698,31,3,192.168.1.229,3
1460,208,-858.2924,166.6508,34,3,192.168.1.229,4
1461,208,-860.4225,159.899,37,3,192.168.1.229,5
1462,208,-865.5546,158.2882,40,3,192.168.1.229,6
1449,207,-838.1841,265.9781,43,3,192.168.1.229,0
1450,207,-836.5567,265.4618,46,3,192.168.1.229,1
1451,207,-841.4055,267.7012,49,3,192.168.1.229,2
1452,207,-839.5182,270.8226,52,3,192.168.1.229,3
1453,207,-832.2924,267.8204,55,3,192.168.1.229,4
1454,207,-835.2125,261.3709,58,3,192.168.1.229,5
1455,207,-840.5,260.3836,61,3,192.168.1.229,6
1442,206,-800.4819,364.0406,64,3,192.168.1.229,0
1443,206,-798.9276,363.3339,67,3,192.168.1.229,1
1444,206,-803.4747,366.1356,70,3,192.168.1.229,2
1445,206,-801.2287,369.0096,73,3,192.168.1.229,3
1446,206,-794.4125,365.1671,76,3,192.168.1.229,4
1447,206,-798.0809,359.1119,79,3,192.168.1.229,5
1448,206,-803.4485,358.7622,82,3,192.168.1.229,6
1435,205,-751.3539,456.9072,85,3,192.168.1.229,0
1436,205,-749.895,456.0201,88,3,192.168.1.229,1
1437,205,-754.0754,459.3441,91,3,192.168.1.229,2
1438,205,-751.5027,461.9297,94,3,192.168.1.229,3
1439,205,-745.1934,457.3018,97,3,192.168.1.229,4
1440,205,-749.5578,451.7272,100,3,192.168.1.229,5
1441,205,-754.9287,452.0202,103,3,192.168.1.229,6
1428,204,-691.5014,543.2518,106,3,192.168.1.229,0
1429,204,-690.1588,542.197,109,3,192.168.1.229,1
1430,204,-693.913,545.9958,112,3,192.168.1.229,2
1431,204,-691.0502,548.2562,115,3,192.168.1.229,3
1432,204,-685.3379,542.9089,118,3,192.168.1.229,4
1433,204,-690.3359,537.8946,121,3,192.168.1.229,5
1434,204,-695.6336,538.826,124,3,192.168.1.229,6
1421,203,-621.7789,621.8425,127,3,192.168.1.229,0
1422,203,-620.5716,620.6351,130,3,192.168.1.229,1
1423,203,-623.846,624.8546,133,3,192.168.1.229,2
1424,203,-620.7341,626.7574,136,3,192.168.1.229,3
1425,203,-615.7003,620.767,139,3,192.168.1.229,4
1426,203,-621.2607,616.3845,142,3,192.168.1.229,5
1427,203,-626.4095,617.9411,145,3,192.168.1.229,6
1414,202,-543.1813,691.5569,148,3,192.168.1.229,0
1415,202,-542.1266,690.2142,151,3,192.168.1.229,1
1416,202,-544.8744,694.7941,154,3,192.168.1.229,2
1417,202,-541.5577,696.3121,157,3,192.168.1.229,3
1418,202,-537.2743,689.7642,160,3,192.168.1.229,4
1419,202,-543.3176,686.0761,163,3,192.168.1.229,5
1420,202,-548.244,688.2357,166,3,192.168.1.229,6
1407,201,-456.8304,751.4005,169,3,192.168.1.229,0
1408,201,-455.9434,749.9416,172,3,192.168.1.229,1
1409,201,-458.1254,754.8165,175,3,192.168.1.229,2
1410,201,-454.6514,755.9282,178,3,192.168.1.229,3
1411,201,-451.1794,748.9161,181,3,192.168.1.229,4
1412,201,-457.6194,745.9752,184,3,192.168.1.229,5
1413,201,-462.2531,748.7067,187,3,192.168.1.229,6
1400,200,-363.959,800.5191,190,3,192.168.1.229,0
1401,200,-363.2523,798.9648,193,3,192.168.1.229,1
1402,200,-364.8374,804.0651,196,3,192.168.1.229,2
1403,200,-361.2555,804.7546,199,3,192.168.1.229,3
1404,200,-358.6446,797.3785,202,3,192.168.1.229,4
1405,200,-365.3894,795.2265,205,3,192.168.1.229,5
1406,200,-369.6642,798.4913,208,3,192.168.1.229,6
1393,199,-265.8926,838.2113,211,3,192.168.1.229,0
1394,199,-265.3763,836.5838,214,3,192.168.1.229,1
1395,199,-266.3418,841.8367,217,3,192.168.1.229,2
1396,199,-262.7033,842.0941,220,3,192.168.1.229,3
1397,199,-260.9906,834.4593,223,3,192.168.1.229,4
1398,199,-267.944,833.1271,226,3,192.168.1.229,5
1399,199,-271.799,836.8782,229,3,192.168.1.229,6
1386,198,-164.0309,863.9391,232,3,192.168.1.229,0
1387,198,-163.7124,862.2617,235,3,192.168.1.229,1
1388,198,-164.0445,867.5923,238,3,192.168.1.229,2
1389,198,-160.4013,867.4139,241,3,192.168.1.229,3
1390,198,-159.6114,859.6294,244,3,192.168.1.229,4
1391,198,-166.674,859.1359,247,3,192.168.1.229,5
1392,198,-170.0541,863.32,250,3,192.168.1.229,6
1379,197,-59.82793,877.3357,253,3,192.168.1.229,0
1380,197,-59.71168,875.6322,256,3,192.168.1.229,1
1381,197,-59.40576,880.9644,259,3,192.168.1.229,2
1382,197,-55.80984,880.3528,262,3,192.168.1.229,3
1383,197,-55.95394,872.5295,265,3,192.168.1.229,4
1384,197,-63.02496,872.8818,268,3,192.168.1.229,5
1385,197,-65.88196,877.4393,271,3,192.168.1.229,6
1127,161,-774.5929,59.90924,274,3,192.168.1.229,0
1128,161,-772.8906,59.77768,277,3,192.168.1.229,1
1129,161,-778.1223,60.85225,280,3,192.168.1.229,2
1130,161,-776.9966,64.32177,283,3,192.168.1.229,3
1131,161,-769.2767,63.0467,286,3,192.168.1.229,4
1132,161,-770.6488,56.10116,289,3,192.168.1.229,5
1133,161,-775.5718,53.93398,292,3,192.168.1.229,6
1120,160,-758.3766,168.6662,295,3,192.168.1.229,0
1121,160,-756.7098,168.2956,298,3,192.168.1.229,1
1122,160,-761.7374,170.0981,301,3,192.168.1.229,2
1123,160,-760.1332,173.3739,304,3,192.168.1.229,3
1124,160,-752.6707,171.0217,307,3,192.168.1.229,4
1125,160,-755.0096,164.3394,310,3,192.168.1.229,5
1126,160,-760.1893,162.889,313,3,192.168.1.229,6
1113,159,-726.9682,274.0444,316,3,192.168.1.229,0
1114,159,-725.3705,273.4423,319,3,192.168.1.229,1
1115,159,-730.0933,275.9364,322,3,192.168.1.229,2
1116,159,-728.0427,278.953,325,3,192.168.1.229,3
1117,159,-720.9869,275.5708,328,3,192.168.1.229,4
1118,159,-724.2458,269.2856,331,3,192.168.1.229,5
1119,159,-729.5784,268.581,334,3,192.168.1.229,6
1106,158,-680.9972,373.9331,337,3,192.168.1.229,0
1107,158,-679.5005,373.1114,340,3,192.168.1.229,1
1108,158,-683.8239,376.2473,343,3,192.168.1.229,2
1109,158,-681.3679,378.9442,346,3,192.168.1.229,3
1110,158,-674.8602,374.5997,349,3,192.168.1.229,4
1111,158,-678.9739,368.8377,352,3,192.168.1.229,5
1112,158,-684.3525,368.8929,355,3,192.168.1.229,6
1099,157,-621.3845,466.331,358,3,192.168.1.229,0
1100,157,-620.0188,465.3062,361,3,192.168.1.229,1
1101,157,-623.8561,469.0211,364,3,192.168.1.229,2
1102,157,-621.044,471.3442,367,3,192.168.1.229,3
1103,157,-615.2148,466.1245,370,3,192.168.1.229,4
1104,157,-620.1008,461.0009,373,3,192.168.1.229,5
1105,157,-625.4178,461.8149,376,3,192.168.1.229,6
1092,156,-549.3239,549.3871,379,3,192.168.1.229,0
1093,156,-548.1166,548.1799,382,3,192.168.1.229,1
